inputName,size
11,18
19,11
12,29
38,13
81,25
5,5
40,32
70,6
23,31
72,25
79,3
78,19
87,4
6,6
68,15
69,7
1,6
45,8
33,11
15,13
93,24
24,32
25,20
26,19
48,27
71,8
76,3
7,30
50,21
22,10
4,20
32,16
77,25
91,17
42,14
13,15
41,17
55,32
31,5
66,6
65,29
62,9
21,7
95,19
84,27
58,3
64,29
83,31
94,23
0,13
99,15
96,30
67,29
61,16
43,31
2,30
54,29
30,3
59,5
85,11
74,20
90,28
18,11
52,14
44,22
17,21
36,5
49,18
86,16
37,13
56,27
63,26
35,23
97,22
75,25
57,18
88,13
10,26
53,24
8,2
39,20
47,4
60,17
89,27
51,28
14,17
28,12
16,31
34,21
82,22
46,12
27,17
20,10
9,12
92,23
3,16
98,28
29,5
80,28
73,30
