inputName,Total_Operators,Distinct_Operators,Total_Operands,Distinct_Operands,Program_Length,Vocabulary_Size,Program_Volume,Effort,Program_Level,Difficulty_Level,Time_To_Implement,Bugs_Delivered,Sloc,Decision_Point,Global_Variables,If,Loop,Goto,Assignment,Exit_Point,Function,Function_Call,Pointer_Dereferencing,Cyclomatic_Complexity,Syntactically_Reachable_Functions,Semantically_Reached_Functions,Coverage_Estimation,Main_Statements,==,!=,>,<,>=,<=,||,&&,++,--,=,-,*,/,%,+=,-=,*=,/=,%=,&,|,&=,^=,|=,<<,<<=,>>,>>=,+,^,~,+( ),-( ),!( ),~( ),For,While,Switch,Case,Break,Continue,Do,Char,short,int,double,float,long,signed,unsigned,[],array,struct,int8_t,uint8_t,int16_t,uint16_t,int32_t,uint32_t,int64_t,uint64_t,TARGET_TYPE,TARGET_INDEX,CFC,IOR,CR,DR_char_string,DR_int_real,DR_gpp,STR,LR,BMR,DR_bit,Agpp,Aasp
values_11,200 ,29 ,83 ,42 ,283 ,71 ,1740.38 ,49870.13 ,0.03 ,28.65 ,2770.56 ,0.45 ,29,4,1,4,2,0,13,3,3,2,0,7,3,3,100.0,2,0,0,1,2,0,0,0,0,2,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.07228915662650602,0.40963855421686746,0.4819277108433735,0.0,0.06896551724137931,0.0,0.3855421686746988,0.8282979484739587,0.5823839024640871
values_19,219 ,29 ,93 ,52 ,312 ,81 ,1978.03 ,51295.73 ,0.04 ,25.93 ,2849.76 ,0.46 ,29,4,1,4,2,0,13,3,3,2,0,7,3,3,100.0,2,0,0,1,2,0,0,0,0,2,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.06451612903225806,0.3655913978494624,0.43010752688172044,0.0,0.06896551724137931,0.0,0.34408602150537637,0.8036278025885822,0.5223731458043378
values_12,200 ,29 ,85 ,44 ,285 ,73 ,1764.10 ,49414.85 ,0.04 ,28.01 ,2745.27 ,0.45 ,29,4,1,4,2,0,13,3,3,2,0,7,3,3,100.0,2,0,0,1,2,0,0,0,0,2,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.07058823529411765,0.4,0.47058823529411764,0.0,0.06896551724137931,0.0,0.3764705882352941,0.8232902986707419,0.5699062747932359
values_38,194 ,29 ,80 ,39 ,274 ,68 ,1667.96 ,49611.26 ,0.03 ,29.74 ,2756.18 ,0.45 ,29,4,1,4,2,0,13,3,3,2,0,7,3,3,100.0,2,0,0,1,2,0,0,0,0,2,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.075,0.425,0.5,0.0,0.06896551724137931,0.0,0.4,0.8358708306545238,0.6015050505423489
values_81,177 ,29 ,69 ,28 ,246 ,57 ,1434.89 ,51271.73 ,0.03 ,35.73 ,2848.43 ,0.46 ,29,4,1,4,2,0,13,3,3,2,0,7,3,3,100.0,2,0,0,1,2,0,0,0,0,2,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.08695652173913043,0.4927536231884058,0.5797101449275363,0.0,0.06896551724137931,0.0,0.463768115942029,0.8641431557567774,0.6749727143154732
values_5,169 ,29 ,63 ,22 ,232 ,51 ,1316.00 ,54644.02 ,0.02 ,41.52 ,3035.78 ,0.48 ,29,4,1,4,2,0,13,3,3,2,0,7,3,2,66.7 ,2,0,0,1,2,0,0,0,0,2,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.09523809523809523,0.5396825396825397,0.6349206349206349,0.0,0.06896551724137931,0.0,0.5079365079365079,0.879768906760065,0.7163914347736783
values_40,193 ,29 ,78 ,37 ,271 ,66 ,1638.03 ,50070.62 ,0.03 ,30.57 ,2781.70 ,0.45 ,29,4,1,4,2,0,13,3,3,2,0,7,3,3,100.0,2,0,0,1,2,0,0,0,0,2,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.07692307692307693,0.4358974358974359,0.5128205128205128,0.0,0.06896551724137931,0.0,0.41025641025641024,0.840957133693085,0.6145026913638116
values_70,194 ,29 ,81 ,40 ,275 ,69 ,1679.84 ,49324.43 ,0.03 ,29.36 ,2740.25 ,0.45 ,29,4,1,4,2,0,13,3,3,2,0,7,3,3,100.0,2,0,0,1,2,0,0,0,0,2,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.07407407407407407,0.41975308641975306,0.49382716049382713,0.0,0.06896551724137931,0.0,0.3950617283950617,0.8333387053126294,0.595079497488263
values_23,198 ,29 ,82 ,41 ,280 ,70 ,1716.20 ,49769.78 ,0.03 ,29 ,2764.99 ,0.45 ,29,4,1,4,2,0,13,3,3,2,0,7,3,3,100.0,2,0,0,1,2,0,0,0,0,2,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.07317073170731707,0.4146341463414634,0.4878048780487805,0.0,0.06896551724137931,0.0,0.3902439024390244,0.8308143192237432,0.5887052218746636
values_72,189 ,29 ,77 ,36 ,266 ,65 ,1601.95 ,49682.69 ,0.03 ,31.01 ,2760.15 ,0.45 ,29,4,1,4,2,0,13,3,3,2,0,7,3,3,100.0,2,0,0,1,2,0,0,0,0,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,4,8,0,2,12,14,14,6,1,0,0,1,0,0,0,0,0,0,6,1,0.3448275862068966,0,0.27586206896551724,0.07792207792207792,0.44155844155844154,0.5194805194805194,0.0,0.06896551724137931,0.0,0.4155844155844156,0.8435106970968167,0.6210708359905834
