inputName,n
11,44
19,78
12,17
38,92
81,79
5,88
40,12
70,61
23,32
72,44
79,122
78,52
87,113
6,42
68,42
69,71
1,56
45,21
33,59
15,45
93,112
24,66
25,119
26,46
48,84
71,41
76,127
7,59
50,32
22,101
4,68
32,63
77,13
91,88
42,124
13,117
41,36
55,57
31,75
66,79
65,12
62,35
21,122
95,65
84,73
58,109
64,14
83,43
94,126
0,53
99,113
96,97
67,97
61,73
43,77
2,59
54,123
30,92
59,33
85,73
74,8
90,49
18,127
52,61
44,24
17,74
36,64
49,42
86,88
37,120
56,22
63,24
35,82
97,97
75,49
57,23
88,108
10,62
53,18
8,21
39,64
47,5
60,42
89,57
51,32
14,65
28,104
16,49
34,38
82,123
46,82
27,67
20,112
9,39
92,105
3,25
98,29
29,109
80,97
73,4
