inputName,size
11,11
19,4
12,2
38,23
81,11
5,6
40,16
70,16
23,4
72,26
79,3
78,8
87,17
6,29
68,4
69,12
1,23
45,18
33,19
15,24
93,24
24,20
25,31
26,30
48,9
71,28
76,18
7,12
50,30
22,17
4,20
32,11
77,17
91,16
42,19
13,28
41,24
55,5
31,23
66,26
65,20
62,27
21,3
95,5
84,16
58,15
64,22
83,19
94,14
0,18
99,19
96,23
67,18
61,30
43,27
2,17
54,9
30,31
59,25
85,26
74,8
90,5
18,17
52,23
44,8
17,32
36,15
49,28
86,19
37,22
56,25
63,10
35,10
97,17
75,18
57,13
88,17
10,7
53,13
8,23
39,6
47,2
60,13
89,29
51,17
14,30
28,29
16,2
34,9
82,14
46,21
27,27
20,22
9,32
92,23
3,20
98,17
29,6
80,22
73,23
