inputName,size
11,21
19,21
12,11
38,17
81,21
5,21
40,8
70,8
23,3
72,11
79,21
78,17
87,21
6,24
68,17
69,21
1,21
45,21
33,3
15,21
93,3
24,18
25,21
26,24
48,17
71,21
76,24
7,21
50,8
22,11
4,18
32,11
77,21
91,21
42,11
13,3
41,21
55,21
31,21
66,24
65,21
62,11
21,21
95,21
84,18
58,17
64,18
83,3
94,18
0,8
99,21
96,24
67,21
61,21
43,3
2,11
54,18
30,8
59,21
85,21
74,18
90,8
18,17
52,11
44,18
17,21
36,24
49,21
86,24
37,21
56,24
63,3
35,21
97,21
75,21
57,21
88,17
10,8
53,3
8,17
39,21
47,21
60,8
89,21
51,21
14,18
28,17
16,24
34,18
82,11
46,24
27,21
20,8
9,21
92,11
3,3
98,17
29,21
80,8
73,3
