inputName,n,key,arr[n]
values_11,8,32,"{408095285, -236532500, 1966533562, 700722450, -597569478, 446570758, 444757484, 1094063219"
values_19,8,9,"{-1123274741, 1285315748, 147404953, 137588719, 311612632, -637238859, -995289042, 1703145639"
values_12,8,28,"{271849798, 528392275, -1215622421, 2114700151, 1697880365, -1882729966, -313607409, 1567169695"
values_38,28,26,"{1272318780, 564336491, -609891066, -1600354731, 1302312481, -1293455008, -1795285827, -498743433, -240251741, 1399174127, 232524193, 1755950262, -1776935298, 897929527, -1366860392, -1995301908, 1301346132, -1030903433, -881293120, 577751828, -1246696854, 1966093778, 1622387099, -592145020, -1134721222, -1568926575, 895349266, 1225175957"
values_81,13,32,"{2036271996, 1091126335, -1890330635, -1583251915, -1245125513, 380156415, 744826947, 933879087, -2048533404, 1698043366, 1518033240, -1248754439, -327668134"
values_5,31,13,"{-170418483, -1287258676, 101066874, -1296799605, -1708424581, -1817647098, -283236116, -756407806, -1080347437, -1229942763, -1773539476, 1120544772, -708674923, -719790793, -803001830, 331618135, 1076659530, -943734428, 1249777706, 287728638, 1953515108, -1040868277, 1882515399, -1907715164, -1728733857, -2111181080, -1561876937, -513267036, 1474895749, -718933109, 999024252"
values_40,25,30,"{1087099206, -57735427, -954509053, -484534366, -1190327690, 1605404376, -100212831, 1524796267, -1621737881, 409339040, 1017641418, -449588683, 288007373, 221611651, -1051647628, -369782706, -1366817782, -1373114742, -502748090, 1027487597, -1154470722, -114431845, 290254006, -2095798918, 1482200283"
values_70,20,30,"{2143344545, -2048415113, -1951920134, -700670503, 138761203, 1680806787, 724332029, -1368578916, 1446276762, 859328259, 1870292553, -1944960217, -876073301, 487290802, -1603915451, -105935558, -232141867, -866646843, -1867091589, 1326872825"
values_23,13,9,"{-273358450, 138950486, 461814838, -175566114, -1906112959, -1974758761, 118735859, 649805970, -623718682, 113140847, 833032662, 952709614, -868357030"
values_72,20,28,"{1307524597, 894405672, -1878028606, -441448044, -106522189, -481554644, -362303853, -674039022, -1644642087, -1552416196, -1434703158, -396853560, 819586572, 148923892, 1799369654, -1752685755, -2017255488, 241573112, -927802561, 1958425635"
values_79,20,9,"{824321990, 1894876171, 1960300024, -615289166, -1826624162, -334401749, -1983896062, 1371943307, -730154115, 1225857868, 456714140, -1654656198, -110336627, -1983842563, -1414169589, -1260099625, -626063121, -577813815, 1226414003, 1080541144"
values_78,20,26,"{-702669421, 1876476839, 18466523, -1752198360, 431490942, 428833390, 1144704554, -169798548, -122556148, 224367541, 1647535315, -863413770, 502488035, 836627196, -1946820379, 498621000, -1219550498, -206394985, 124947967, -720773403"
values_87,13,22,"{759839130, 1355153940, -566655339, 425415560, -684271179, 641453089, -1001724189, 1076212722, -1972850917, -1764623423, -1501054871, 1918340241, 1767602142"
values_6,31,20,"{-1548571919, 605659565, 929635448, 1136972891, 207951493, 623051446, 12929472, -1476867202, -1489353224, -980575797, 123021692, 586859736, 1391126146, 1764613007, 1319635912, -1173007322, -798933461, 1731222280, 1423925311, 1860796492, 1363584792, -317614043, 949386096, 1364236708, 736216183, -1387964357, -2100267188, 1033114867, -349302205, -1832746293, 1586818332"
values_68,10,26,"{-504815804, -907028013, -388065745, -261315371, -1133453459, -1765714021, 227056851, -2020552438, -744938000, -1392884687"
values_69,10,9,"{-367978909, -496320631, -971058939, 244480255, 460315882, -734391278, -282062635, -181834308, 2105197524, -38042679"
values_1,31,32,"{1472917626, -523347784, 93090068, 987162610, -1333801075, 460311457, -395901322, 1573557588, 423217302, 1861161240, 239852741, -1365575890, 1709050371, 1299437816, 1248937292, -570538438, 316974604, -1749696386, 1057952694, 514801396, -1459113522, -2125127323, -657609382, -1411409900, -1475179157, 581686660, 1986189136, -276437094, -205822114, 2015311105, -842181721"
values_45,25,13,"{-1409385474, 1804538976, 1973127361, -1993600924, -454423960, -654060796, 1528013557, 513779064, -1285743553, 2136873160, 1950587479, -520279114, 1694240296, 908120982, 1495859430, -805951715, 1715867074, 75534550, 1226206246, 785320051, -1352500232, -262548181, 906945949, -1922367531, -2048763993"
values_33,28,9,"{663340367, -355858931, 1003111774, 96990037, 298609896, -407897690, -1014385248, 1078043614, 250705891, -1501079262, -1014421884, 463268974, 2074990263, -845344333, -2053692238, 1303464152, -1972110832, 1881704218, 1771355819, -1974698998, 920988293, 2120811747, -1272227708, 1050598800, -1424202143, -123881476, -2092999954, 944814627"
values_15,8,13,"{1787955199, 146508176, 1457787511, 1426402786, -1212860825, 1820442156, -919553813, 726069262"
values_93,32,9,"{1181145770, 1860996476, 786603621, 1091896283, -27713575, 1090534423, -2115107246, 1879501059, -1342011347, 1986758880, 190485019, 1015901057, -1664225983, -389777773, 538827119, -401587289, -469086658, 771556229, -937999069, 1241338315, 991459988, 208066905, 2049505422, -1119559030, 1733028616, -440028295, -178465856, -149962477, 2129715720, 1241509774, 1384649433, 1474631602"
values_24,13,29,"{2107364314, -750555954, 2129350200, -1784405783, -1743438327, -1823026302, -822653993, 1950447951, 890676344, 804811795, -1729112009, -510917844, -1182712973"
values_25,13,13,"{1510039514, -1838545509, 546329084, -2114596997, -64085805, -614445041, -564052458, 180829303, 1291305369, -729025379, -1332320843, 1273222863, 1362687636"
values_26,13,20,"{1003606874, 2025920563, 1722438332, -187278154, 1247133834, 253826645, -494563733, -1116077990, 1984933116, 57526332, -1389564519, 170796965, -1958782268"
values_48,25,26,"{-964652593, 170600917, -508836540, -963425830, 1821513823, 860424565, 132948795, -1994882434, 996622236, -453669195, 2141641895, -1818695274, 1210418580, 1334270048, -949128297, 1559260515, -2020532977, 1359183695, 877173847, -1249934771, 1637426306, -1454770852, 96001223, -1857707622, 1958300223"
values_71,20,32,"{1832036359, -1273096349, 538635511, 1314946945, 1649778164, -1503886608, -541793297, -423054442, 984163966, -1149609445, 945440575, 1946304258, 698619885, 1094991020, 1130956945, -195649613, -179687833, 2072557082, -421837665, -1655209789"
values_76,20,20,"{1515040552, 656744422, 911959009, -77602438, 845958898, -726829937, 1665081921, -673170023, -466783885, 1539871642, -1374476893, 510365266, 53174933, -707836161, -989650284, 1572950246, -1539436395, -1269827425, 187608166, -1897355138"
values_7,31,22,"{427637893, -1051689165, -1135964718, -1168321157, 1402618395, 1500350247, -447750063, -322140496, -347281786, -2099773796, -2000109769, -1196413634, -1963764085, 2114080011, -1470667577, -443818600, 268063469, 240791382, 1493412126, 1144273871, 1910883490, 1268365871, -1106620641, 2091767349, 1816005886, 1720450822, -908159869, 1078788789, -1615373889, 1424538852, -2142904450"
values_50,5,30,"{-730914707, 1054078683, -1828112978, -1335564440, -867728527"
values_22,13,28,"{-216819715, 348876543, -419991508, -676880688, -1617777884, 2032460642, -1799521978, 1964811437, -1080623965, 864425803, -458694884, 1066148970, 965941307"
values_4,31,29,"{1972937689, 2091860184, 1753481090, -1505011873, -2079830366, -414177566, -1184472587, -2134945469, -1010564210, -1635483021, 1053536783, 233903366, -1880958691, -1729445568, -981165205, -647169543, -1588943976, -115640255, -1607658538, -1707789446, 1817048262, 907768146, -197981578, -873780079, -718900664, -961322272, -1423462198, -1321830892, -87486737, 933147129, 736711371"
values_32,28,28,"{1223133088, 473302186, -344620278, -627489979, 246384868, 55892124, 999926132, -2055287180, 368516689, 1804132548, -2070826255, -533478065, -1867679076, 779380097, 1374826409, -791393055, -54621411, -290040216, -1999065706, 2102174473, -661298570, 1052504503, -1153427747, -1108034604, 297271865, -1266519306, -560142440, 421810035"
values_77,20,22,"{-153398296, -314456741, 486796420, 608566221, 1010490267, -1309285375, 1845277385, -1497249463, 961909417, -20809625, -1412827941, -1926436164, -1016989506, -839087314, -1736804193, -704202766, 1525317141, 1965613040, -632869035, 1686485687"
values_91,32,32,"{-1778447910, 1131744051, 464839108, 1117800971, -1280983856, -2130662398, 167713065, 1017100432, 1428837220, -514812086, -1788211924, 726484960, -961060150, 1016116186, 680715156, -211196983, 906241042, 2012306237, -1853870296, 548104645, 168174785, -391000231, -1651048561, 145670167, -1277298016, -956000083, 1571851462, 497724066, -2064622060, 688826304, 1332194005, 615836516"
values_42,25,28,"{176206526, 1106338493, 2094367667, -1043170165, -876041655, 1770675540, -1800605507, -1237602166, 60947341, -1164399824, -144742397, -1644597796, -1979698392, 2057971058, 2082180721, -2021859427, 309587900, 572029050, -955754429, 1402491661, -1751087938, -1480685325, -1353605223, -1141510124, 412048357"
values_13,8,9,"{-1296643021, 114126076, -788840301, -1919009876, -1723927311, -571308415, -1268594027, 67219203"
values_41,25,32,"{834230535, 1909612018, -1596452440, 1563835837, 1301281468, -1106835954, 1070878215, -655886037, -244480644, -1063065996, 1720202961, 102153663, -391608528, -707462830, 1497028224, -58996164, 1039238876, -937054740, -1508433790, -454738473, -493395575, -1864317039, 1532740695, -627713357, 1590342005"
values_55,5,13,"{341115673, -1034425807, 1200066307, 1631084527, 1115221196"
values_31,28,32,"{-151835729, -898215794, -991492899, -400226161, 80515181, 1265416722, 1813002922, -1382537224, -2022910791, -199380551, -876194061, -1580540883, -1750817034, -338896184, 1745407429, -1626828413, -1754070249, -1909771095, -303813479, -1925909011, -756169546, 422830699, -1265578595, -938071643, -1294144356, 446678778, -1797488585, -1241263728"
values_66,10,20,"{845618036, 1066509396, 1250270918, -993431471, -304228591, 2115850202, 1188989597, 221819159, -1145741637, 238489699"
values_65,10,13,"{-893886853, -1650420656, 510879867, -2043907941, 1252645004, -2115726220, 1789601992, -1019063121, -758762451, -541241041"
values_62,10,28,"{-712690513, -2133398147, 1121356491, -2069884015, -886227200, 249584627, 676151015, 1823896375, 686137840, 275703194"
values_21,13,32,"{467840794, 1266837409, -2075760911, -321135928, -1752801824, 851546367, 1196740710, -407861633, 1897515356, -1460535089, -1162801265, 1872459485, -1989981982"
values_95,32,13,"{-1910247953, -316615553, 55994649, -531897182, 1631445709, 531546348, 510381398, -1388736901, 1455212528, 994623452, -537878487, -1893074219, 2065214794, -83960464, 240264267, -1960531465, 641067988, -1856535471, 1571741774, -1197768669, 804327425, 1823973166, 159122474, 990301608, -414364493, -647228827, 682663635, -283519180, 1402631550, 1122820350, 1811153293, -2108906667"
values_84,13,29,"{315870129, -1899763720, -806527725, 1025807520, -903334303, -894299721, 790386512, 1390321395, 719715596, -1703169949, -969478480, 1376809181, -235537128"
values_58,5,26,"{-421427496, 640146180, 1682460829, 593905343, 1343804862"
values_64,10,29,"{-1298118372, -1027997493, 887248145, 92338147, 1151591651, -1271752925, 1624197060, -83379233, 38059158, -1878560678"
values_83,13,9,"{-1447142922, 1215243783, -153057645, -563784412, 787870031, -933421151, 1191656873, -1210492447, 965224386, 654216691, 1729538155, 132436258, -1787782815"
values_94,32,29,"{-1354862870, 2004097394, -1216111686, 765922346, -843192156, 371135851, -1323988828, -1221903752, 66892952, -51073024, -1838653278, 1322878623, -1795671817, -765519707, 919486259, -676047940, 1906144653, 1299928768, -459451332, 1174192369, 217682667, -354017493, -31712789, 1323282325, 821011538, 587647774, 1819577835, 1905633850, -483886497, -243012502, -214032967, 1302834650"
values_0,31,30,"{-1522715072, 931502285, 1210150841, 819779892, -1039931078, 43794296, 497640956, -1479635217, 1817225330, 1047310391, -1212000081, 1127394753, 1671979819, -167139319, 504151323, -1449484127, 1007647024, -1049183785, 243064267, 744323753, -1375917233, 684408486, 229130120, 1281638278, 1522524233, -1557305455, -1582501211, 1913033755, 1691563195, 2141835189, -1864008078"
values_99,32,9,"{1704654119, -638719305, 567458491, -1922537816, 1705014445, -1904578578, 1168973114, 1371416813, 190396052, -823627275, 443121348, -227734843, -113410673, -378306476, 1109042239, 1901384953, -141851330, 483432030, -108773822, 1548812989, -1409333912, 1115445582, -1180050446, 865602568, -1256233470, -523204964, 1011397269, 283076034, -239230285, 1281022312, 1143273071, 56740490"
values_96,32,20,"{-818413379, 2046198737, -1630153895, -1640958521, 2080847485, -5861858, 1199177028, -630357936, -1873533250, -922233330, -840007015, -524343121, 1357938044, -1755479721, -1537247255, 105338740, 1638620349, -317511547, -127467082, -2016069707, 527098909, -620508714, 1162798710, 1878985342, -876906836, 1763421309, 1216265611, -1347529179, 1358100709, -828296099, 2000630709, 1425689650"
values_67,10,22,"{1190942682, -1939169513, -862624056, 982717551, 1861914158, -2030164654, 676474083, -667331833, 953647960, -118375604"
values_61,10,32,"{-1280861830, -1540076780, -1344251881, 47499769, 2005380249, 1276443904, 1228117450, -685780000, 104866954, 1899472882"
values_43,25,9,"{1234192087, -802245487, 1958486704, -1090824880, -852680318, 167505598, -1366332604, -935166364, 2140413161, -1578209557, -256009822, -517360325, 1297584331, 1962670509, -1290396058, 2093535225, -1081678710, 567971215, -1413795649, -306527931, 1053755463, -1791570693, -1047745754, -1719738507, -460580692"
