inputName,n
11,67
19,24
12,111
38,7
81,78
5,122
40,38
70,119
23,37
72,26
79,105
78,30
87,19
6,6
68,41
69,91
1,67
45,75
33,18
15,42
93,40
24,25
25,82
26,87
48,118
71,62
76,90
7,72
50,10
22,85
4,86
32,88
77,108
91,48
42,51
13,126
41,36
55,80
31,12
66,124
65,81
62,6
21,11
95,7
84,106
58,13
64,100
83,78
94,121
0,113
99,9
96,125
67,10
61,93
43,123
2,86
54,39
30,14
59,93
85,16
74,7
90,29
18,48
52,12
44,41
17,85
36,22
49,52
86,19
37,6
56,81
63,107
35,36
97,126
75,32
57,100
88,7
10,64
53,68
8,121
39,94
47,38
60,116
89,32
51,32
14,106
28,68
16,51
34,92
82,52
46,64
27,3
20,77
9,38
92,101
3,18
98,36
29,112
80,111
73,80
