inputName,n
11,31
19,12
12,16
38,19
81,25
5,12
40,25
70,6
23,23
72,2
79,16
78,20
87,28
6,18
68,32
69,32
1,31
45,25
33,6
15,25
93,28
24,31
25,30
26,16
48,29
71,11
76,32
7,13
50,12
22,3
4,4
32,15
77,26
91,23
42,12
13,23
41,2
55,14
31,17
66,4
65,22
62,27
21,13
95,32
84,15
58,31
64,23
83,5
94,21
0,27
99,20
96,25
67,22
61,6
43,13
2,25
54,22
30,26
59,7
85,10
74,25
90,19
18,2
52,19
44,12
17,11
36,23
49,23
86,30
37,15
56,4
63,19
35,17
97,24
75,16
57,3
88,29
10,20
53,17
8,21
39,4
47,10
60,24
89,2
51,23
14,2
28,23
16,8
34,25
82,2
46,26
27,23
20,24
9,9
92,25
3,3
98,14
29,7
80,19
73,6
