inputName,size
11,27
19,19
12,24
38,12
81,27
5,24
40,8
70,24
23,18
72,10
79,28
78,31
87,31
6,7
68,24
69,10
1,16
45,4
33,27
15,14
93,20
24,19
25,10
26,8
48,31
71,19
76,19
7,27
50,20
22,21
4,20
32,23
77,26
91,2
42,13
13,11
41,29
55,15
31,21
66,13
65,29
62,14
21,29
95,16
84,10
58,12
64,31
83,27
94,31
0,32
99,21
96,3
67,28
61,25
43,16
2,17
54,32
30,28
59,14
85,10
74,21
90,12
18,26
52,20
44,30
17,16
36,10
49,26
86,3
37,12
56,20
63,8
35,22
97,24
75,18
57,7
88,31
10,23
53,21
8,4
39,22
47,2
60,15
89,2
51,24
14,29
28,15
16,2
34,2
82,24
46,21
27,14
20,32
9,29
92,6
3,31
98,3
29,5
80,31
73,24
