inputName,n
11,11
19,6
12,27
38,22
81,21
5,32
40,13
70,14
23,12
72,9
79,30
78,24
87,19
6,26
68,21
69,26
1,5
45,10
33,21
15,27
93,21
24,3
25,20
26,8
48,12
71,25
76,22
7,28
50,8
22,17
4,12
32,25
77,5
91,3
42,18
13,32
41,32
55,29
31,22
66,7
65,4
62,12
21,5
95,12
84,28
58,7
64,30
83,19
94,25
0,18
99,13
96,28
67,4
61,10
43,20
2,22
54,23
30,2
59,18
85,29
74,11
90,27
18,23
52,31
44,16
17,24
36,26
49,15
86,19
37,29
56,8
63,22
35,9
97,9
75,27
57,9
88,32
10,18
53,27
8,25
39,28
47,9
60,23
89,16
51,8
14,13
28,29
16,32
34,17
82,23
46,14
27,8
20,24
9,10
92,14
3,19
98,27
29,13
80,8
73,24
