inputName,n
11,1644564147
19,718118392
12,1260907204
38,814717546
81,1170374196
5,135415421
40,748478542
70,1997460920
23,1245617243
72,964814203
79,1371704979
78,1279853430
87,2100809176
6,2006486665
68,1988152855
69,2111210395
1,492966226
45,459775980
33,370485599
15,1948445220
93,1802354992
24,512546246
25,1283621893
26,1504896592
48,2146016617
71,266897613
76,1690898565
7,641323697
50,1101363514
22,255870262
4,810817335
32,718947285
77,1457616150
91,108824573
42,814705327
13,1541100465
41,137781065
55,237530217
31,1396301913
66,335360078
65,1189550550
62,2032685922
21,373735050
95,370457942
84,1148546597
58,954157142
64,433527238
83,1517044958
94,1758492352
0,712463870
99,1236975256
96,891504838
67,1304999522
61,926223409
43,642156705
2,1675292774
54,1236816570
30,650723945
59,790849170
85,249806293
74,705685791
90,1831865048
18,797846804
52,1019392287
44,1705009904
17,701817324
36,4382190
49,1166883476
86,3942983
37,1588695375
56,423542297
63,1010156342
35,1848018521
97,1232116230
75,1454018504
57,1685939933
88,574955291
10,1608993687
53,1234443780
8,153252579
39,268439607
47,1681170610
60,1421559807
89,1661063585
51,780681244
14,1403458801
28,1145720309
16,1332903483
34,1069063034
82,74533920
46,2021652980
27,1863538584
20,1047992852
9,1280889512
92,192425430
3,877924103
98,231599091
29,1977102908
80,258814519
73,2096064543
