inputName,size
11,17
19,21
12,18
38,23
81,26
5,2
40,6
70,21
23,22
72,14
79,18
78,5
87,17
6,3
68,6
69,26
1,18
45,20
33,14
15,23
93,15
24,6
25,25
26,13
48,10
71,25
76,14
7,19
50,23
22,17
4,18
32,2
77,14
91,15
42,16
13,26
41,2
55,10
31,15
66,19
65,20
62,6
21,21
95,20
84,23
58,8
64,2
83,14
94,8
0,23
99,25
96,17
67,23
61,22
43,7
2,16
54,13
30,19
59,3
85,18
74,9
90,2
18,20
52,20
44,3
17,11
36,14
49,24
86,5
37,10
56,7
63,26
35,13
97,2
75,5
57,21
88,19
10,2
53,10
8,17
39,15
47,21
60,9
89,17
51,10
14,6
28,23
16,23
34,16
82,16
46,9
27,20
20,15
9,23
92,7
3,20
98,19
29,12
80,4
73,4
