inputName,size,a[size]
values_11,32,"{1554714099, 1114503664, -1279319237, -492985598, 59066928, -732305744, 1640502604, -2111479115, 2102066556, 1107566541, -2042968915, 1890552707, -322114331, -42015902, 452568909, 759628612, -2122572308, 1590895567, -1949114740, 662257030, -93453319, -102547436, -299255555, 1669329732, 1730089498, 221108133, 1623388709, 1250808830, -828084941, 623837844, 812986020, 784106462"
values_19,25,"{-1393972296, 1266082455, 730589672, -1549686289, 391786821, 778410123, -914762733, -393682133, -651717101, -2098767367, 583201979, -2085662061, 1290723602, -1799660301, 566303746, 1485997829, -2137691210, 315322780, -631763778, -809350843, 446879565, -335735115, -1044442405, -1330564047, 806125383"
values_12,25,"{870985299, -1277135256, 922252687, -1003114374, -1458599051, -1506504327, 1067669828, -1249466795, -869731914, -1579062194, 1720520271, 787726776, -118888996, -759018320, 1697962028, -1406781378, 95489301, -596096729, 100665033, 986994547, 442980948, 1738050852, -101442996, -2060329975, -1488205268"
values_38,24,"{1806334119, 560915825, 2073220845, -332702952, 815344328, 1547007125, 1387211338, -1887312494, 1783985761, -793527131, -1871414211, 1809712180, 1010250471, 562327100, -1648485010, -751133915, -1123615815, -1271862506, -1792283605, 1257724855, 357573868, -374907344, 1030642799, 1748960107"
values_81,8,"{344895620, -1119144814, 1352107666, -535942104, 691904621, 632854792, 1447434399, 91283863"
values_5,22,"{-2067560741, -678106322, 480524760, 1038434065, -820345623, -665109080, 1847540485, 1857822551, -1216860016, 138349095, 1378364872, -664045945, -499319349, 146957772, 1637074080, -95954314, 251414182, 1608937306, -2139270836, -736471875, -655537046, -2034872551"
values_40,15,"{517028145, -1407611745, 1880663011, -904836196, -700092241, -263625258, -785186065, -850716368, 1668777663, -856820279, -49320596, -87477871, 39146624, 1563386596, -236019616"
values_70,4,"{-1389235931, -635864321, -764152586, 1604340924"
values_23,30,"{-1202286504, 1216174280, -1099724662, -1123168036, 2039981557, 1140495675, 1882346868, -935550168, 585742855, -2008841863, 74907996, 42180671, 1896333821, -169263827, 1314478288, 1112974592, -1519950659, 1914294403, 1136596408, 458431592, -400806611, -1578723244, -1573834453, -1582886002, 484111838, 432500817, 1778101185, 865049063, 794714294, -361743394"
values_72,30,"{409748208, 532535703, -98698395, 1852948466, -430761486, 1112904612, 1641871962, -933699130, 932158159, 1218376079, 84097839, -1677390661, -2093594218, -2109352729, -1069494234, -1970166012, -1075550210, -1096580655, 1305525441, -1417959395, 1172658904, 502906540, 2137962523, 1247386996, -310051078, 1265651847, 54133854, -551470035, 1235292983, 1319467143"
values_79,13,"{2134054392, -1891621306, -318599793, 120595634, 1105288282, 1126048089, -1703092574, -1415057090, 1891917400, -985413405, 1761825663, 1082151314, -1182708070"
