inputName,n
11,96
19,92
12,23
38,15
81,115
5,112
40,87
70,67
23,34
72,80
79,71
78,60
87,50
6,43
68,94
69,98
1,107
45,126
33,38
15,24
93,101
24,125
25,15
26,4
48,77
71,27
76,107
7,99
50,24
22,102
4,28
32,126
77,95
91,101
42,25
13,49
41,68
55,108
31,117
66,101
65,21
62,6
21,62
95,76
84,79
58,125
64,72
83,4
94,10
0,25
99,55
96,92
67,94
61,69
43,65
2,56
54,10
30,105
59,95
85,66
74,58
90,36
18,72
52,115
44,84
17,101
36,126
49,50
86,121
37,104
56,16
63,78
35,30
97,118
75,52
57,3
88,116
10,58
53,25
8,98
39,5
47,86
60,14
89,19
51,69
14,35
28,40
16,77
34,9
82,31
46,27
27,68
20,107
9,71
92,102
3,78
98,75
29,107
80,12
73,88
