inputName,size
11,13
19,17
12,9
38,13
81,30
5,16
40,2
70,11
23,17
72,32
79,2
78,25
87,20
6,14
68,14
69,18
1,28
45,13
33,29
15,30
93,30
24,6
25,27
26,25
48,6
71,32
76,6
7,27
50,24
22,17
4,27
32,6
77,30
91,31
42,12
13,20
41,32
55,29
31,2
66,24
65,10
62,30
21,21
95,22
84,29
58,23
64,26
83,11
94,10
0,20
99,30
96,17
67,10
61,11
43,6
2,10
54,11
30,2
59,22
85,14
74,8
90,26
18,26
52,21
44,29
17,20
36,11
49,4
86,8
37,30
56,17
63,30
35,2
97,2
75,13
57,22
88,29
10,8
53,17
8,6
39,9
47,21
60,13
89,32
51,12
14,30
28,26
16,5
34,5
82,27
46,28
27,28
20,2
9,27
92,14
3,4
98,26
29,12
80,16
73,32
