inputName,size
11,26
19,32
12,31
38,2
81,8
5,16
40,7
70,3
23,30
72,21
79,31
78,16
87,20
6,10
68,4
69,5
1,16
45,32
33,19
15,13
93,17
24,20
25,24
26,19
48,30
71,2
76,23
7,32
50,12
22,15
4,2
32,8
77,15
91,28
42,6
13,26
41,15
55,30
31,12
66,29
65,29
62,9
21,23
95,25
84,26
58,24
64,12
83,27
94,19
0,31
99,26
96,25
67,19
61,25
43,4
2,15
54,10
30,10
59,3
85,13
74,11
90,23
18,18
52,5
44,5
17,24
36,13
49,17
86,5
37,8
56,27
63,13
35,24
97,32
75,32
57,27
88,14
10,5
53,18
8,28
39,19
47,19
60,7
89,20
51,17
14,7
28,23
16,10
34,10
82,20
46,17
27,12
20,19
9,5
92,12
3,3
98,16
29,14
80,4
73,6
