inputName,size
11,30
19,24
12,11
38,8
81,31
5,27
40,15
70,9
23,2
72,28
79,14
78,31
87,10
6,26
68,14
69,14
1,28
45,16
33,2
15,13
93,5
24,27
25,4
26,3
48,14
71,12
76,30
7,28
50,22
22,32
4,30
32,18
77,26
91,14
42,20
13,5
41,3
55,27
31,10
66,25
65,27
62,32
21,18
95,7
84,31
58,15
64,29
83,28
94,13
0,32
99,30
96,23
67,9
61,32
43,21
2,7
54,14
30,14
59,31
85,25
74,4
90,30
18,21
52,32
44,14
17,17
36,20
49,21
86,28
37,16
56,4
63,20
35,32
97,27
75,2
57,27
88,31
10,4
53,26
8,22
39,29
47,3
60,25
89,27
51,31
14,25
28,14
16,26
34,6
82,32
46,2
27,21
20,31
9,24
92,10
3,31
98,19
29,23
80,2
73,2
