inputName,size
11,23
19,17
12,9
38,28
81,23
5,10
40,2
70,2
23,25
72,9
79,17
78,28
87,4
6,31
68,28
69,17
1,23
45,10
33,25
15,10
93,25
24,16
25,10
26,31
48,28
71,23
76,31
7,4
50,2
22,9
4,16
32,9
77,4
91,23
42,9
13,25
41,23
55,10
31,23
66,31
65,10
62,9
21,23
95,10
84,16
58,28
64,16
83,25
94,16
0,2
99,17
96,31
67,4
61,23
43,25
2,9
54,16
30,2
59,17
85,10
74,16
90,2
18,28
52,9
44,16
17,4
36,31
49,17
86,31
37,4
56,31
63,25
35,10
97,4
75,10
57,4
88,28
10,2
53,25
8,28
39,17
47,4
60,2
89,17
51,23
14,16
28,28
16,31
34,16
82,9
46,31
27,4
20,2
9,17
92,9
3,25
98,28
29,17
80,2
73,25
