inputName,size
11,14
19,23
12,28
38,6
81,23
5,10
40,22
70,13
23,13
72,29
79,18
78,7
87,31
6,11
68,17
69,12
1,13
45,16
33,19
15,28
93,23
24,11
25,3
26,26
48,9
71,2
76,19
7,26
50,22
22,6
4,24
32,19
77,7
91,25
42,31
13,18
41,32
55,18
31,15
66,20
65,18
62,15
21,9
95,26
84,20
58,25
64,16
83,31
94,20
0,10
99,24
96,21
67,12
61,5
43,29
2,18
54,13
30,8
59,7
85,16
74,24
90,23
18,12
52,21
44,12
17,7
36,2
49,6
86,6
37,17
56,4
63,8
35,13
97,18
75,12
57,17
88,2
10,20
53,11
8,19
39,21
47,21
60,11
89,32
51,19
14,7
28,13
16,5
34,27
82,8
46,10
27,19
20,19
9,31
92,7
3,26
98,21
29,13
80,5
73,4
