inputName,size
11,27
19,26
12,3
38,26
81,5
5,6
40,19
70,22
23,4
72,9
79,21
78,2
87,28
6,2
68,6
69,12
1,13
45,15
33,3
15,18
93,17
24,20
25,24
26,17
48,29
71,31
76,18
7,32
50,28
22,28
4,32
32,24
77,19
91,6
42,25
13,12
41,2
55,3
31,15
66,30
65,9
62,31
21,12
95,7
84,13
58,10
64,22
83,29
94,10
0,18
99,28
96,32
67,17
61,26
43,32
2,2
54,2
30,26
59,6
85,20
74,7
90,27
18,6
52,8
44,26
17,19
36,15
49,10
86,23
37,2
56,11
63,8
35,21
97,14
75,18
57,32
88,20
10,8
53,31
8,10
39,17
47,20
60,7
89,12
51,9
14,20
28,3
16,23
34,7
82,17
46,22
27,26
20,3
9,12
92,13
3,5
98,8
29,29
80,16
73,7
