inputName,size
11,21
19,4
12,8
38,27
81,21
5,10
40,7
70,7
23,21
72,8
79,4
78,27
87,21
6,19
68,27
69,4
1,21
45,10
33,21
15,10
93,21
24,28
25,10
26,19
48,27
71,21
76,19
7,21
50,7
22,8
4,28
32,8
77,21
91,21
42,8
13,21
41,21
55,10
31,21
66,19
65,10
62,8
21,21
95,10
84,28
58,27
64,28
83,21
94,28
0,7
99,4
96,19
67,21
61,21
43,21
2,8
54,28
30,7
59,4
85,10
74,28
90,7
18,27
52,8
44,28
17,21
36,19
49,4
86,19
37,21
56,19
63,21
35,10
97,21
75,10
57,21
88,27
10,7
53,21
8,27
39,4
47,21
60,7
89,4
51,21
14,28
28,27
16,19
34,28
82,8
46,19
27,21
20,7
9,4
92,8
3,21
98,27
29,4
80,7
73,21
