11,3.078164925000768e+18,-8.435399875807689e+18,8.393766202945611e+18,6.812164265441702e+18,8.756617836709747e+18,7.313672114989655e+18,-4.0761785641703045e+18,-4.0024939659959665e+18,-3.6557895488779034e+18,-8.868518993425945e+18,4.365578460906908e+18,1.4636278680268667e+18,-4.948354964154288e+18,8.085957547059127e+18,-8.298972775870003e+18,-3.0790273989325814e+18,2.307399511697996e+18,-2.256619619656937e+18,-4.313213920339068e+18,3.609758125493573e+18,3.3589429076650143e+18,3.544884357172842e+18,-5.919814354664245e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,7.313673982610287e+18,1.1818660723521474e+17,4.581273705756678e+18,-8.307752310015812e+18,5.657836988676829e+18,7.63833993484474e+17,-1.0528432734368531e+18,-1.7796315101971459e+18,-2.8795572110985687e+18,-2.080117865487508e+18,-1.7486115612156598e+18,7.174685854672936e+18,2.3859421556285686e+18,3.972627379607566e+18,-9.190577116234721e+18,-3.574863419123654e+18,-4.58686356844885e+18,-8.995374429007e+18,8.023746932900622e+18,-8.836306497514562e+18,9.123218161731791e+18,-1.2801552527240215e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,9.29103476025166e+16,-6.141668388455288e+18,6.868092503696862e+18,1.3197582778133345e+18,3.899275561300977e+18,3.3569064063080745e+18,4.852082847303475e+18,-2.8748067388107197e+18,-5.742692265232396e+17,-4.728141810510693e+18,-5.871963724127092e+18,6.429804022884042e+18,-4.354765036979403e+18,-2.5108366131499694e+18,-3.316975769660493e+18,-2.6122985756681733e+18,4.703365604019793e+18,3.076664541057553e+18,1.230824952756718e+18,-5.115696442719965e+18,4.660555095270031e+18,7.97484415056548e+18,-7.767559527739708e+18,-2.4869614092523735e+18,3.7243816395062234e+17,-4.942291589007776e+18,2.956818659237183e+18,-6.862275121452547e+18,-8.980748794040519e+18,-8.417603659826189e+18,0.0,0.0
38,-7.403397457887684e+18,-5.051584504044958e+18,-7.739241881159645e+18,4.217555707547345e+18,-2.632817970188301e+18,3.5748705531193175e+18,-7.09746034229802e+18,-7.314280363291259e+18,-7.922349728570721e+18,-2.2853977883810675e+18,-9.934945448692974e+17,5.854771712357521e+18,4.654993619122586e+18,-5.577834010383337e+18,2.1326481085739194e+17,-4.811053131262746e+18,4.193266584580327e+18,-2.881117361493023e+17,-3.7476565428399263e+18,-5.471420153809142e+18,-5.487040693744834e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8.000850464457816e+18,2.0456985600857567e+18,3.5535042575892823e+18,4.623984018783116e+17,-4.4255119116914437e+18,7.812308816826659e+18,9.129103981728562e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,9.4766797106661e+17,-8.351411435551495e+18,7.114590569597295e+18,-3.2567688443830697e+18,5.08534703801105e+18,-2.4127755861967647e+18,-4.2532456405573903e+18,4.405459048375969e+18,-8.39799052151246e+18,4.821380103438448e+18,-2.058743798573546e+18,1.5862654937305915e+18,-5.499999498786775e+18,-2.137434342623913e+18,-6.067643183687426e+18,4.229443636604711e+17,1.1138876539252636e+18,7.558324891568194e+18,-5.694915472553593e+18,-9.091521435692341e+18,7.735061116075659e+18,-7.399231820832121e+18,-6.599978490606479e+18,9.207662502954856e+17,-2.301824468302623e+17,-5.027036370259598e+18,-4.4107434442506726e+18,-1.2045049339233654e+18,-2.6502453318322565e+18,-2.753498038768476e+18,-4.58615077204341e+18,0.0
40,3.2426457517170463e+18,2.7370242203200015e+18,4.60238153485677e+18,-1.483986583671778e+18,4.557283568088389e+18,-3.7989759972329027e+18,3.7818155962170767e+18,1.7727073486440899e+18,-2.393467624758584e+18,-4.597348083523374e+18,-1.2054154562564815e+18,6.55487723257493e+16,3.5855919031445724e+18,-7.970732223072206e+18,-2.0870795215123994e+18,-7.784295466382134e+18,1.8550864045597143e+18,6.444354957580219e+18,2.79017110242151e+18,-6.553750993090506e+18,-7.583263757094332e+18,-3.046309895340103e+18,-5.600065114985151e+18,-4.6080245317570033e+18,7.58615178092253e+17,-6.950560104928957e+18,-5.887463272577243e+18,-8.775406622533959e+18,-4.0759988766977725e+18,5.390636204323778e+18,-6.818149551132618e+18,1.0312732744750614e+18
70,-6.285799433705476e+18,-1.7516890178039885e+18,-2.758576196909872e+18,-4.5453707462251315e+18,4.651963547543746e+18,-5.274706711021806e+18,4.256669944908313e+18,5.298538170233348e+18,-3.745703925069191e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,5.337810656522015e+17,5.945384270424357e+18,-7.763109143989083e+18,4.349317056227507e+18,-2.5134717496159594e+17,3.7793065221114675e+18,1.5233893647438068e+16,-4.3610719399260877e+18,6.816547195288118e+18,-2.052464155241048e+18,2.9340619677872927e+18,5.030504274061017e+18,-2.566159614182143e+18,-8.515366658446559e+18,5.06002895848459e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-1.6366877909752622e+18,4.4788060136861635e+18,8.04694769130931e+18,4.5832417581323366e+18,7.947975237484178e+18,-2.610024348028382e+18,6.081084603766433e+18,-5.919337213305499e+18,6.398303923527373e+18,4.330698797771882e+16,-5.467254337293784e+18,6.494797705263039e+17,-5.511736774651736e+18,7.561186061991153e+17,-9.90007273089927e+17,1.4604965682667236e+18,-1.9527915300026944e+18,5.472137174912279e+18,4.975043148417506e+18,-6.619071166972571e+18,-1.4518660123767567e+18,-3.552975164521677e+18,7.69710040941519e+18,-8.766160502633927e+18,9.177798531758496e+18,-7.07213781052167e+18,0.0,0.0,0.0,0.0,0.0,0.0
