inputName,size
11,20
19,21
12,27
38,6
81,10
5,31
40,32
70,21
23,3
72,27
79,25
78,13
87,14
6,13
68,6
69,10
1,13
45,27
33,9
15,31
93,24
24,6
25,16
26,27
48,32
71,26
76,4
7,21
50,20
22,29
4,13
32,16
77,29
91,2
42,4
13,29
41,18
55,27
31,22
66,21
65,24
62,24
21,6
95,4
84,3
58,30
64,24
83,25
94,30
0,24
99,26
96,6
67,7
61,13
43,15
2,23
54,18
30,10
59,2
85,6
74,18
90,13
18,17
52,6
44,4
17,16
36,26
49,6
86,20
37,7
56,22
63,2
35,29
97,23
75,12
57,7
88,17
10,27
53,32
8,18
39,31
47,19
60,25
89,19
51,16
14,23
28,11
16,20
34,31
82,5
46,26
27,25
20,13
9,27
92,30
3,5
98,28
29,8
80,5
73,5
