inputName,size
11,5
19,7
12,15
38,8
81,10
5,9
40,3
70,17
23,11
72,8
79,18
78,17
87,15
6,5
68,16
69,11
1,12
45,13
33,4
15,16
93,13
24,3
25,12
26,4
48,13
71,2
76,5
7,2
50,17
22,9
4,6
32,2
77,14
91,14
42,8
13,15
41,3
55,14
31,12
66,10
65,12
62,13
21,10
95,6
84,6
58,4
64,8
83,7
94,10
0,12
99,17
96,5
67,3
61,4
43,18
2,6
54,14
30,10
59,14
85,18
74,4
90,5
18,8
52,6
44,9
17,2
36,14
49,6
86,10
37,11
56,11
63,4
35,4
97,5
75,2
57,10
88,18
10,2
53,10
8,2
39,6
47,9
60,3
89,7
51,13
14,4
28,17
16,14
34,8
82,12
46,8
27,18
20,3
9,5
92,3
3,2
98,10
29,11
80,4
73,14
