inputName,n
values_11,11201
values_19,11617
values_12,14121
values_38,3324
values_81,626
values_5,7186
values_40,18546
values_70,6188
values_23,1481
values_72,16074
values_79,23838
values_78,26585
values_87,18461
values_6,20022
values_68,23409
values_69,31452
values_1,7643
values_45,2452
values_33,9614
values_15,4045
values_93,18688
values_24,12483
values_25,10520
values_26,16103
values_48,12876
values_71,11844
values_76,16446
values_7,18155
values_50,29285
values_22,6270
values_4,28281
values_32,28589
values_77,22037
values_91,3433
values_42,1322
values_13,28953
values_41,7254
values_55,25523
values_31,23908
values_66,13474
values_65,26562
values_62,8301
values_21,6660
values_95,13466
values_84,10781
values_58,29751
values_64,3143
values_83,10580
values_94,16790
values_0,32036
values_99,21004
values_96,6144
values_67,25990
values_61,27820
values_43,29672
values_2,6711
values_54,5607
values_30,30380
values_59,14944
values_85,872
values_74,29170
values_90,15556
values_18,9008
values_52,16641
values_44,31637
values_17,8672
values_36,23566
values_49,18401
values_86,18709
values_37,29119
values_56,18120
values_63,14899
values_35,10761
values_97,19689
values_75,19120
values_57,23988
values_88,22697
values_10,19266
values_53,20723
values_8,17769
values_39,14184
values_47,31784
values_60,6773
values_89,32075
values_51,7966
values_14,10567
values_28,8659
values_16,16937
values_34,19136
values_82,18399
values_46,3409
values_27,32374
values_20,24632
values_9,20961
values_92,8118
values_3,14423
values_98,15132
values_29,27963
values_80,22758
values_73,8100
