inputName,size
11,17
19,29
12,17
38,14
81,17
5,11
40,30
70,30
23,7
72,17
79,29
78,14
87,11
6,11
68,14
69,29
1,17
45,11
33,7
15,11
93,7
24,14
25,11
26,11
48,14
71,17
76,11
7,11
50,30
22,17
4,14
32,17
77,11
91,17
42,17
13,7
41,17
55,11
31,17
66,11
65,11
62,17
21,17
95,11
84,14
58,14
64,14
83,7
94,14
0,30
99,29
96,11
67,11
61,17
43,7
2,17
54,14
30,30
59,29
85,11
74,14
90,30
18,14
52,17
44,14
17,11
36,11
49,29
86,11
37,11
56,11
63,7
35,11
97,11
75,11
57,11
88,14
10,30
53,7
8,14
39,29
47,11
60,30
89,29
51,17
14,14
28,14
16,11
34,14
82,17
46,11
27,11
20,30
9,29
92,17
3,7
98,14
29,29
80,30
73,7
