inputName,size
11,5
19,11
12,20
38,21
81,5
5,23
40,17
70,17
23,16
72,20
79,11
78,21
87,9
6,21
68,21
69,11
1,5
45,23
33,16
15,23
93,16
24,21
25,23
26,21
48,21
71,5
76,21
7,9
50,17
22,20
4,21
32,20
77,9
91,5
42,20
13,16
41,5
55,23
31,5
66,21
65,23
62,20
21,5
95,23
84,21
58,21
64,21
83,16
94,21
0,17
99,11
96,21
67,9
61,5
43,16
2,20
54,21
30,17
59,11
85,23
74,21
90,17
18,21
52,20
44,21
17,9
36,21
49,11
86,21
37,9
56,21
63,16
35,23
97,9
75,23
57,9
88,21
10,17
53,16
8,21
39,11
47,9
60,17
89,11
51,5
14,21
28,21
16,21
34,21
82,20
46,21
27,9
20,17
9,11
92,20
3,16
98,21
29,11
80,17
73,16
