inputName,n
11,22
19,28
12,29
38,27
81,30
5,14
40,5
70,24
23,14
72,24
79,9
78,24
87,21
6,8
68,5
69,5
1,2
45,4
33,17
15,20
93,24
24,32
25,2
26,31
48,5
71,13
76,28
7,18
50,4
22,8
4,32
32,31
77,15
91,26
42,17
13,16
41,13
55,16
31,14
66,15
65,19
62,22
21,24
95,5
84,32
58,18
64,11
83,16
94,31
0,32
99,10
96,27
67,23
61,5
43,27
2,18
54,23
30,25
59,32
85,26
74,3
90,20
18,2
52,7
44,19
17,2
36,31
49,3
86,4
37,8
56,11
63,20
35,10
97,20
75,9
57,28
88,23
10,19
53,30
8,5
39,31
47,9
60,21
89,21
51,29
14,3
28,8
16,14
34,30
82,31
46,20
27,7
20,8
9,23
92,2
3,27
98,27
29,4
80,26
73,29
