inputName,n
values_11,1644564147
values_19,718118392
values_12,1260907204
values_38,814717546
values_81,1170374196
values_5,135415421
values_40,748478542
values_70,1997460920
values_23,1245617243
values_72,964814203
values_79,1371704979
values_78,1279853430
values_87,2100809176
values_6,2006486665
values_68,1988152855
values_69,2111210395
values_1,492966226
values_45,459775980
values_33,370485599
values_15,1948445220
values_93,1802354992
values_24,512546246
values_25,1283621893
values_26,1504896592
values_48,2146016617
values_71,266897613
values_76,1690898565
values_7,641323697
values_50,1101363514
values_22,255870262
values_4,810817335
values_32,718947285
values_77,1457616150
values_91,108824573
values_42,814705327
values_13,1541100465
values_41,137781065
values_55,237530217
values_31,1396301913
values_66,335360078
values_65,1189550550
values_62,2032685922
values_21,373735050
values_95,370457942
values_84,1148546597
values_58,954157142
values_64,433527238
values_83,1517044958
values_94,1758492352
values_0,712463870
values_99,1236975256
values_96,891504838
values_67,1304999522
values_61,926223409
values_43,642156705
values_2,1675292774
values_54,1236816570
values_30,650723945
values_59,790849170
values_85,249806293
values_74,705685791
values_90,1831865048
values_18,797846804
values_52,1019392287
values_44,1705009904
values_17,701817324
values_36,4382190
values_49,1166883476
values_86,3942983
values_37,1588695375
values_56,423542297
values_63,1010156342
values_35,1848018521
values_97,1232116230
values_75,1454018504
values_57,1685939933
values_88,574955291
values_10,1608993687
values_53,1234443780
values_8,153252579
values_39,268439607
values_47,1681170610
values_60,1421559807
values_89,1661063585
values_51,780681244
values_14,1403458801
values_28,1145720309
values_16,1332903483
values_34,1069063034
values_82,74533920
values_46,2021652980
values_27,1863538584
values_20,1047992852
values_9,1280889512
values_92,192425430
values_3,877924103
values_98,231599091
values_29,1977102908
values_80,258814519
values_73,2096064543
