inputName,size
11,20
19,15
12,19
38,3
81,17
5,9
40,10
70,25
23,23
72,19
79,15
78,13
87,11
6,2
68,15
69,24
1,21
45,9
33,15
15,5
93,15
24,6
25,5
26,16
48,25
71,18
76,8
7,14
50,11
22,21
4,20
32,22
77,3
91,4
42,23
13,18
41,13
55,9
31,14
66,15
65,15
62,5
21,12
95,9
84,17
58,11
64,2
83,21
94,24
0,8
99,24
96,16
67,23
61,8
43,22
2,3
54,15
30,6
59,17
85,19
74,2
90,10
18,23
52,24
44,26
17,24
36,10
49,8
86,13
37,6
56,14
63,2
35,4
97,2
75,22
57,5
88,13
10,18
53,23
8,24
39,14
47,9
60,13
89,26
51,6
14,26
28,14
16,7
34,25
82,5
46,15
27,22
20,18
9,21
92,4
3,7
98,4
29,8
80,24
73,14
