inputName,n
11,101
19,10
12,72
38,69
81,74
5,3
40,93
70,44
23,122
72,79
79,122
78,115
87,74
6,12
68,102
69,31
1,98
45,44
33,102
15,89
93,8
24,117
25,121
26,20
48,75
71,54
76,36
7,62
50,23
22,50
4,41
32,61
77,78
91,87
42,30
13,112
41,101
55,105
31,106
66,59
65,74
62,95
21,89
95,119
84,9
58,60
64,62
83,114
94,17
0,68
99,35
96,27
67,68
61,18
43,53
2,73
54,108
30,121
59,34
85,5
74,112
90,69
18,30
52,123
44,20
17,16
36,122
49,13
86,29
37,28
56,26
63,78
35,26
97,3
75,119
57,103
88,79
10,66
53,19
8,84
39,35
47,124
60,83
89,127
51,97
14,126
28,118
16,91
34,103
82,78
46,50
27,92
20,111
9,23
92,21
3,33
98,31
29,60
80,121
73,115
