inputName,size
11,25
19,18
12,5
38,13
81,18
5,32
40,4
70,20
23,13
72,20
79,27
78,11
87,10
6,19
68,16
69,27
1,21
45,2
33,13
15,7
93,26
24,12
25,22
26,16
48,15
71,13
76,7
7,3
50,10
22,12
4,25
32,7
77,23
91,2
42,31
13,11
41,11
55,32
31,31
66,18
65,19
62,30
21,29
95,13
84,3
58,16
64,18
83,3
94,11
0,14
99,4
96,9
67,5
61,8
43,10
2,17
54,4
30,26
59,30
85,16
74,12
90,16
18,17
52,12
44,31
17,24
36,12
49,14
86,5
37,10
56,2
63,6
35,3
97,6
75,29
57,24
88,9
10,10
53,31
8,5
39,3
47,2
60,12
89,24
51,30
14,8
28,32
16,23
34,28
82,11
46,4
27,29
20,11
9,17
92,13
3,19
98,20
29,16
80,4
73,27
