inputName,n
11,119
19,101
12,59
38,83
81,3
5,76
40,22
70,80
23,81
72,89
79,15
78,71
87,96
6,69
68,47
69,19
1,4
45,55
33,81
15,108
93,28
24,99
25,70
26,67
48,21
71,56
76,48
7,26
50,47
22,79
4,81
32,71
77,17
91,81
42,51
13,107
41,26
55,96
31,8
66,6
65,49
62,121
21,32
95,89
84,86
58,107
64,76
83,111
94,88
0,110
99,125
96,78
67,36
61,25
43,4
2,106
54,21
30,77
59,83
85,84
74,118
90,3
18,104
52,57
44,91
17,58
36,116
49,21
86,102
37,14
56,47
63,59
35,99
97,29
75,19
57,47
88,15
10,29
53,54
8,86
39,100
47,42
60,41
89,106
51,115
14,122
28,67
16,122
34,81
82,66
46,74
27,73
20,43
9,12
92,81
3,14
98,42
29,79
80,69
73,96
