inputName,n
values_11,119
values_19,101
values_12,59
values_38,83
values_81,3
values_5,76
values_40,22
values_70,80
values_23,81
values_72,89
values_79,15
values_78,71
values_87,96
values_6,69
values_68,47
values_69,19
values_1,4
values_45,55
values_33,81
values_15,108
values_93,28
values_24,99
values_25,70
values_26,67
values_48,21
values_71,56
values_76,48
values_7,26
values_50,47
values_22,79
values_4,81
values_32,71
values_77,17
values_91,81
values_42,51
values_13,107
values_41,26
values_55,96
values_31,8
values_66,6
values_65,49
values_62,121
values_21,32
values_95,89
values_84,86
values_58,107
values_64,76
values_83,111
values_94,88
values_0,110
values_99,125
values_96,78
values_67,36
values_61,25
values_43,4
values_2,106
values_54,21
values_30,77
values_59,83
values_85,84
values_74,118
values_90,3
values_18,104
values_52,57
values_44,91
values_17,58
values_36,116
values_49,21
values_86,102
values_37,14
values_56,47
values_63,59
values_35,99
values_97,29
values_75,19
values_57,47
values_88,15
values_10,29
values_53,54
values_8,86
values_39,100
values_47,42
values_60,41
values_89,106
values_51,115
values_14,122
values_28,67
values_16,122
values_34,81
values_82,66
values_46,74
values_27,73
values_20,43
values_9,12
values_92,81
values_3,14
values_98,42
values_29,79
values_80,69
values_73,96
