inputName,text,data,bss
values_11,220,160,0
values_19,220,160,0
values_12,220,160,0
values_38,220,88,0
values_81,220,248,0
values_5,220,248,0
values_40,196,72,0
values_70,220,216,0
values_23,220,232,0
values_72,220,216,0
values_79,220,216,0
values_78,220,216,0
values_87,220,248,0
values_6,220,248,0
values_68,220,168,0
values_69,220,168,0
values_1,220,248,0
values_45,196,72,0
values_33,220,88,0
values_15,220,160,0
values_93,256,112,0
values_24,220,232,0
values_25,220,232,0
values_26,220,232,0
values_48,196,72,0
values_71,220,216,0
values_76,220,216,0
values_7,220,248,0
values_50,196,72,0
values_22,220,232,0
values_4,220,248,0
values_32,220,88,0
values_77,220,216,0
values_91,256,112,0
values_42,196,72,0
values_13,220,160,0
values_41,196,72,0
values_55,196,72,0
values_31,220,88,0
values_66,220,168,0
values_65,220,168,0
values_62,220,168,0
values_21,220,232,0
values_95,256,112,0
values_84,220,248,0
values_58,196,72,0
values_64,220,168,0
values_83,220,248,0
values_94,256,112,0
values_0,220,248,0
values_99,256,112,0
values_96,256,112,0
values_67,220,168,0
values_61,220,168,0
values_43,196,72,0
values_2,220,248,0
values_54,196,72,0
values_30,220,88,0
values_59,196,72,0
values_85,220,248,0
values_74,220,216,0
values_90,256,112,0
values_18,220,160,0
values_52,196,72,0
values_44,196,72,0
values_17,220,160,0
values_36,220,88,0
values_49,196,72,0
values_86,220,248,0
values_37,220,88,0
values_56,196,72,0
values_63,220,168,0
values_35,220,88,0
values_97,256,112,0
values_75,220,216,0
values_57,196,72,0
values_88,220,248,0
values_10,220,160,0
values_53,196,72,0
values_8,220,248,0
values_39,220,88,0
values_47,196,72,0
values_60,220,168,0
values_89,220,248,0
values_51,196,72,0
values_14,220,160,0
values_28,220,232,0
values_16,220,160,0
values_34,220,88,0
values_82,220,248,0
values_46,196,72,0
values_27,220,232,0
values_20,220,232,0
values_9,220,248,0
values_92,256,112,0
values_3,220,248,0
values_98,256,112,0
values_29,220,232,0
values_80,220,248,0
values_73,220,216,0
