inputName,n
11,23952
19,11137
12,2497
38,163
81,1079
5,13838
40,14503
70,21005
23,13104
72,14587
79,6151
78,6380
87,6592
6,8474
68,12580
69,7188
1,18115
45,24510
33,4415
15,18113
93,28251
24,5729
25,13486
26,31103
48,11813
71,31221
76,3412
7,2333
50,15120
22,26595
4,2273
32,3085
77,31489
91,4291
42,23469
13,20585
41,22280
55,14635
31,2738
66,1633
65,10575
62,3790
21,26502
95,11265
84,19838
58,22663
64,28178
83,7660
94,27612
0,20126
99,19216
96,3002
67,11479
61,24056
43,21169
2,31017
54,8557
30,25309
59,26920
85,4253
74,9051
90,20215
18,27125
52,31701
44,14663
17,27274
36,21041
49,14239
86,26461
37,29084
56,166
63,25055
35,7946
97,7408
75,32642
57,13354
88,24729
10,9045
53,11616
8,12625
39,4458
47,11664
60,9403
89,3089
51,19187
14,1165
28,3225
16,18997
34,3839
82,23663
46,16656
27,22291
20,6012
9,8398
92,32642
3,29404
98,15741
29,16286
80,32425
73,12251
