inputName,size
11,8
19,28
12,5
38,2
81,27
5,27
40,15
70,4
23,4
72,29
79,2
78,28
87,15
6,15
68,21
69,21
1,32
45,10
33,13
15,31
93,6
24,17
25,26
26,11
48,16
71,12
76,4
7,7
50,14
22,24
4,28
32,19
77,15
91,16
42,23
13,13
41,16
55,24
31,15
66,7
65,11
62,7
21,9
95,19
84,9
58,10
64,2
83,12
94,4
0,19
99,2
96,17
67,9
61,8
43,23
2,22
54,27
30,5
59,26
85,11
74,2
90,15
18,19
52,5
44,19
17,7
36,19
49,11
86,13
37,21
56,18
63,23
35,6
97,25
75,16
57,8
88,9
10,27
53,7
8,9
39,24
47,31
60,32
89,26
51,21
14,21
28,7
16,11
34,20
82,27
46,13
27,5
20,28
9,23
92,26
3,16
98,10
29,7
80,21
73,22
