inputName,size
11,29
19,3
12,2
38,30
81,29
5,32
40,3
70,28
23,24
72,19
79,32
78,27
87,28
6,22
68,30
69,19
1,12
45,3
33,10
15,30
93,12
24,14
25,9
26,16
48,18
71,4
76,6
7,26
50,5
22,23
4,22
32,4
77,19
91,21
42,4
13,30
41,30
55,6
31,15
66,8
65,14
62,10
21,22
95,15
84,20
58,18
64,11
83,28
94,4
0,19
99,10
96,7
67,10
61,29
43,19
2,21
54,31
30,5
59,28
85,4
74,13
90,17
18,26
52,7
44,32
17,26
36,26
49,25
86,6
37,28
56,31
63,20
35,30
97,32
75,11
57,14
88,27
10,2
53,3
8,27
39,29
47,9
60,2
89,5
51,23
14,19
28,28
16,17
34,16
82,27
46,20
27,27
20,29
9,2
92,24
3,28
98,8
29,18
80,27
73,4
