inputName,n
11,24
19,29
12,7
38,8
81,4
5,13
40,17
70,25
23,21
72,22
79,3
78,30
87,7
6,5
68,6
69,9
1,5
45,11
33,11
15,27
93,23
24,11
25,9
26,6
48,5
71,16
76,20
7,12
50,3
22,21
4,16
32,29
77,8
91,21
42,29
13,12
41,4
55,31
31,28
66,17
65,18
62,13
21,16
95,16
84,11
58,4
64,21
83,27
94,6
0,26
99,4
96,9
67,6
61,29
43,31
2,6
54,6
30,6
59,18
85,12
74,32
90,3
18,17
52,23
44,31
17,21
36,22
49,7
86,8
37,29
56,2
63,4
35,19
97,5
75,2
57,9
88,9
10,28
53,15
8,15
39,16
47,6
60,30
89,19
51,13
14,30
28,21
16,20
34,20
82,30
46,9
27,2
20,6
9,14
92,24
3,7
98,8
29,27
80,11
73,21
