inputName,size,a[size]
values_11,21,"{-17854, -19796, 13874, 31900, -26270, 30628, 14556, -23678, -25908, 4741, 31748, -4822, -24410, -21098, 13108, -2736, 15747, 18747, 1828, 28190, 14925"
values_19,31,"{-25027, -26331, -22285, 17138, 11787, -706, 10763, -14568, -20595, -17100, 26311, 1044, -4532, -22134, 25940, -27490, 31643, 24005, 25474, 13855, -24411, 7143, 494, 21497, 9809, 21078, -11458, 4796, -28934, -14035, -16094"
values_12,18,"{10926, 19011, 8798, 4518, 24632, 30538, -18077, -10995, 19345, 12166, -11728, 17897, 17074, -13034, 16971, -32737, 13410, 32140"
values_38,6,"{28038, -4910, -23409, -734, -18020, 26028"
values_81,6,"{-30794, -2974, -6038, 16834, 25798, -31861"
values_5,20,"{4555, -25615, 21526, 1485, 29557, -16993, 7725, 18955, 3264, 15256, 6135, 25357, 4000, 12415, 5878, 28797, 17565, -30799, -24558, -31019"
values_40,26,"{4824, 6134, -7818, -19701, -7010, -19768, -1680, 26309, -21212, 16676, -31906, -32702, -7344, 15077, -18696, 28067, -14408, 17812, -10968, 25934, 29902, -14481, 10133, -5947, -7942, -25135"
values_70,25,"{-19524, -15119, -30817, -12213, 28063, 21283, 2154, -22667, 21001, 4538, -5568, -14807, -8171, 15107, 14447, -30406, -19002, -24619, 25057, 1788, 29425, -15524, -30286, -17263, -12015"
values_23,15,"{-24219, 12150, 24988, -20259, -16806, -13294, -8677, 17885, 10808, -3876, -23076, -15383, -12477, 31928, 781"
values_72,7,"{28065, -5588, 29656, -2992, 11016, -9638, 15719"
values_79,9,"{-12391, -20047, 30992, 9654, 10628, 23624, 22103, 22473, 5534"
values_78,6,"{9105, -19512, 22094, -12691, -13529, 9386"
values_87,32,"{-11019, -6438, -25823, 30889, 6709, -27267, -25723, -25389, -28001, -5520, 2662, 17668, 15655, 30445, -7787, 25639, -23183, 28119, 12037, 3770, -21930, 8052, 586, -23751, 7394, -30823, 12183, -8163, 27379, -30390, 5322, -2959"
values_6,5,"{14502, -482, -7069, -20338, 4966"
values_68,5,"{-4963, -24728, 5897, -32682, 18619"
values_69,6,"{-28122, 13779, 22416, -29251, 4728, -6508"
values_1,23,"{-2479, 27945, 28820, 28993, -21231, -11122, -3011, 1368, 9814, -26016, -14381, -3300, -15011, 23000, 28505, 19350, 25188, 22554, 24709, -22682, -14186, 3974, 32145"
values_45,4,"{-8796, -30641, -13397, 20258"
values_33,14,"{18091, 13837, 9145, -27083, -6514, 32665, 31981, -22931, 3430, 26368, 8989, -7738, 5255, -22324"
values_15,9,"{27664, 32531, 27679, -26393, 23271, 16541, 183, -12558, 15336"
values_93,16,"{-20459, -20286, 20806, 32222, -10163, -5807, -12923, -17860, -7450, 2122, 15242, 18243, -10167, -16767, -22433, 13860"
values_24,23,"{-23221, -21310, 4283, 8079, -8596, 23452, 27085, 10472, 6233, -14585, 26447, -16943, 27693, 20600, -25522, -19715, -20015, -31833, 11811, 25192, 23129, 17661, 1896"
values_25,22,"{-1352, -21965, 27385, 30124, -8680, 4809, 30437, -23205, 26779, 7035, 19992, 25914, 28641, -25752, 390, 18918, -2581, -100, -25276, -26388, -7730, -15531"
values_26,7,"{15392, 21198, 21967, -24306, -11445, -29680, 5314"
values_48,25,"{-5981, 2086, -9324, -3618, 5367, 28593, -7526, 12871, -27861, -27828, 10740, -7975, 31916, -24645, -1479, -24467, 11751, 18946, -21103, -11460, -2155, -18117, 17705, 4597, 12174"
values_71,24,"{-3164, 10868, -2854, 10379, -28007, 4363, -14258, -3320, -29746, -13286, 4824, -853, 28486, 11617, -19947, 20816, 14827, 6604, 6127, -23151, 26644, 26269, 18229, -22490"
values_76,10,"{-8992, -13118, -8749, 2373, -2568, 1502, -18910, 32114, 22630, 6822"
values_7,2,"{21876, 10937"
values_50,21,"{28023, 2295, 3214, -20840, -19911, -22458, -17905, 22655, 3745, 24886, 18030, 31525, -7048, -13868, 6187, 30712, -5270, -14790, -29419, -16145, -27020"
values_22,26,"{29961, -21871, 5906, 5642, -4589, -73, -5056, -29659, -9643, 10762, 17112, 29966, -18979, -8233, 31362, -605, -16564, -16968, 24932, -9851, 8670, -31365, 23201, -28920, 27127, 31071"
values_4,7,"{-3336, -8192, 14372, -1734, -32681, 13554, 25909"
values_32,16,"{3932, -16678, 5370, -24954, 15838, 12485, 25172, 22924, -6277, -8582, -26215, 4933, 4933, -23122, 8902, 30461"
values_77,25,"{19017, 8103, 19709, 16397, -9760, 201, -8310, -12072, 28680, 4650, -22839, -14079, -24436, -14418, -15205, 21778, 8072, 18040, 2409, 18205, 9964, 25235, 27240, -23603, -31767"
values_91,30,"{14041, -23345, -27058, 25213, -21755, -12441, 12048, 26910, 20744, 32455, 10767, 1165, -22704, 14597, -22723, 22824, 13558, 11161, 7873, 19743, 20976, 12052, 5206, 11195, -198, 20278, -2334, -3882, -8456, 1576"
values_42,22,"{-22205, -620, -15820, 29104, 18153, 19915, -6193, -10766, 2231, 23579, 21419, 32351, -5372, 13691, 30694, 31517, 6931, 2760, 26918, 31662, -1015, -4574"
values_13,12,"{16639, -20545, -12032, -14459, -26336, 10908, 29070, -3425, 7500, 6924, 29786, -24247"
values_41,30,"{-24901, 1189, -11845, -3323, 10675, -21226, 29814, -18059, 31139, -9489, 30171, -19874, 12602, 19141, -11099, -14586, -20025, 17177, 25215, 7147, 7599, 32582, -20145, 28011, 14245, 4239, 21082, 31747, 22369, -9498"
values_55,4,"{30886, 17650, 19082, -24190"
values_31,29,"{30337, -5490, 13760, -26914, 12952, 31737, -13936, 15994, -21218, 9978, -21120, 30431, -32198, 14021, 7409, 19269, -19448, -28673, -19855, -16625, -6746, -27668, -9569, -25545, -12167, 21475, -8016, -6500, 14132"
values_66,17,"{-18559, 15685, 20944, 24436, -9005, 2268, 12008, 12818, -23398, -28235, -7240, -27948, 31217, -14354, -27533, -8213, -8306"
values_65,14,"{259, -20071, -13513, 29493, 12132, 26418, -18464, -20902, 26286, -23037, -18581, 13349, 18420, -30507"
values_62,21,"{-20332, 2733, 28843, 21933, -6973, -536, -10773, -4715, 30704, 20200, -21997, -30369, -12015, 9592, -13848, -3662, 6525, 12199, -17901, 24901, 7635"
values_21,14,"{1168, 9775, -5678, 12243, -17761, -18498, 12508, -13741, -4758, 6958, -1646, -19787, 31832, 11061"
values_95,23,"{-29415, 27476, -7403, -26636, 3344, -5930, -16363, -20722, 19816, -8597, 14066, -7340, 8709, 31037, -28643, 3437, -11102, -24958, -11610, 27564, -21636, -27875, 32308"
values_84,4,"{-8831, 31750, -3066, 3042"
values_58,2,"{-28837, -29967"
values_64,2,"{-1990, -9161"
values_83,7,"{8903, 24605, 25763, 16958, 23839, 32086, -26058"
