inputName,size
11,24
19,23
12,6
38,9
81,15
5,6
40,2
70,10
23,15
72,23
79,10
78,7
87,23
6,18
68,21
69,14
1,5
45,8
33,5
15,22
93,29
24,3
25,29
26,16
48,15
71,17
76,2
7,32
50,5
22,20
4,12
32,19
77,22
91,6
42,12
13,6
41,18
55,26
31,30
66,31
65,5
62,5
21,10
95,25
84,17
58,26
64,8
83,29
94,11
0,2
99,10
96,2
67,9
61,26
43,7
2,25
54,17
30,11
59,14
85,5
74,14
90,15
18,28
52,16
44,3
17,28
36,30
49,20
86,19
37,16
56,32
63,17
35,6
97,4
75,8
57,29
88,27
10,10
53,18
8,7
39,25
47,20
60,22
89,6
51,23
14,30
28,21
16,22
34,17
82,29
46,9
27,15
20,32
9,31
92,17
3,25
98,9
29,4
80,13
73,21
