inputName,size,a[size]
values_11,23,"{120, 30, -128, 96, -97, -56, 82, -44, 111, 127, -127, 24, -1, 30, 51, 127, -91, 59, 53, 19, 126, 97, -122"
values_19,28,"{54, -33, 123, 30, 31, -107, -13, -10, -107, 27, 6, -27, -76, -105, -31, 45, 61, 51, -28, 80, -33, 105, -53, -93, 115, 87, 44, 60"
values_12,19,"{-127, -102, 119, 95, 67, -77, -23, -30, -106, 49, 105, 6, 25, 0, -32, -113, 20, -105, 46"
values_38,8,"{-60, 101, 83, 110, 24, 68, 91, -127"
values_81,6,"{-88, 31, 73, -117, -2, 51"
values_5,22,"{-16, -86, 11, 102, 13, -91, -126, 77, -126, 47, -120, -96, -79, 62, -123, -20, 119, 122, 41, -62, -91, -17"
values_40,2,"{-33, -73"
values_70,16,"{-103, 96, 87, 71, 89, -7, 63, -43, 0, -124, -82, 107, -93, 18, -128, -126"
values_23,3,"{15, 121, 113"
values_72,22,"{-33, 107, -47, 61, -25, -97, -96, -29, 0, 88, -25, 6, 83, 40, -56, 57, -74, -40, 8, -47, 41, -110"
values_79,2,"{60, 4"
values_78,3,"{65, -75, -128"
values_87,7,"{57, 109, 126, -7, -87, 105, 70"
values_6,14,"{44, -62, -74, -77, 95, -92, 11, -112, 35, -102, 30, 116, -106, 23"
values_68,27,"{34, -91, -70, -35, 18, 117, 64, 56, 9, 118, -62, -23, -37, -77, -29, -51, -21, 80, 34, 124, 7, 73, 33, 14, -38, 105, 59"
values_69,6,"{-16, -84, -75, -4, 32, 120"
values_1,3,"{123, -85, 63"
values_45,3,"{10, -30, 124"
values_33,14,"{30, -5, 122, -5, 22, -41, 36, -3, -117, -93, -68, -122, -64, 69"
values_15,23,"{120, 19, 90, 39, 97, 118, 66, -68, 27, -103, 125, -70, -18, 17, 22, -115, 5, -19, 71, 7, -88, 110, 40"
values_93,17,"{120, 48, 7, 63, -54, -117, 3, 34, -27, 92, 90, -90, -126, 21, -126, 75, -70"
values_24,6,"{-7, -38, 95, 33, -117, 110"
values_25,18,"{-15, -83, -83, 101, -71, -100, 94, -98, -83, -55, -119, -112, 38, 27, 73, 43, 23, -35"
values_26,13,"{-67, -125, -6, 113, 10, -7, -99, -37, -77, -100, -35, 127, -71"
values_48,21,"{-54, -102, -108, -42, 36, 12, 8, 0, -68, 97, 0, 48, -126, 93, 64, 37, -127, -70, -14, 86, 9"
values_71,11,"{-64, -109, 14, -68, 104, -84, 71, 116, -2, 32, 108"
values_76,11,"{89, 30, 23, -83, -62, 90, -84, 18, -15, -112, 106"
values_7,27,"{123, 117, 14, -9, 110, -25, 115, -105, -42, -113, 98, 28, 12, 15, -15, -15, 52, 13, 7, 68, 57, -53, -110, 85, -101, -53, -46"
values_50,27,"{87, 110, -103, -12, 72, -59, -4, -58, -100, 33, -108, 51, 93, 108, 38, 41, 58, -102, 54, -101, -84, 122, -24, -26, -23, 14, -30"
values_22,30,"{36, 33, 4, -98, -24, -53, -69, 92, 29, -92, 28, -88, 81, 70, -40, 34, -13, -108, 93, 94, -5, 112, 75, -15, 92, -100, -54, -33, -16, 39"
values_4,18,"{-125, -51, 79, -56, -63, -35, 43, 86, -92, -47, -124, -34, 63, -39, -127, 91, -48, -24"
values_32,27,"{-15, 4, -18, 11, -11, -44, 110, 112, -83, -82, -65, 19, -58, -89, 99, -109, 65, 96, -100, 120, 43, 112, -104, -72, -119, -103, -67"
values_77,8,"{-81, 7, 19, -87, 5, -36, -110, -62"
values_91,14,"{-78, -127, -109, -73, 81, -57, -59, -127, -18, 79, -16, -63, 88, -93"
values_42,31,"{65, 81, 127, -24, -24, -38, -14, 125, 49, -21, 4, 71, 119, 88, 30, 106, -108, -84, -39, 41, 62, -37, 44, 98, -67, 74, -107, -4, 119, 126, -10"
values_13,11,"{3, -121, -123, 8, -39, -93, 18, 73, -42, 63, -21"
values_41,23,"{13, 45, -76, 46, 110, -71, 82, -21, 9, -63, 28, -97, -58, 13, 37, -79, -97, 68, -51, 95, 16, -75, 46"
values_55,6,"{-42, 98, -60, -16, 41, 4"
values_31,31,"{-115, 83, 82, -113, 54, 2, -98, -88, -75, 41, -33, -106, -102, 69, 91, -26, 32, -50, 111, 69, -9, 62, -13, 107, -62, 15, -57, -89, -33, 103, 111"
values_66,8,"{109, -67, 81, -9, -100, -52, 6, 96"
values_65,31,"{40, 92, -42, -85, -108, 122, -73, -104, 34, 80, -52, 13, -78, -48, 26, 125, 50, 83, 12, -69, 44, -23, -93, 2, -20, 96, -119, 9, -30, -1, -1"
values_62,25,"{111, -119, -63, -117, 68, -56, 7, 113, -29, -50, 52, 109, -31, -4, 120, -6, -97, -84, 24, -97, 38, 43, 37, -75, 63"
values_21,29,"{-43, 95, 24, -24, 23, -107, -19, 67, 97, 56, 103, 75, -110, 116, -127, 41, -29, -92, 29, 2, -94, 42, -46, -5, -121, 64, 6, 28, 58"
values_95,14,"{-106, 109, 69, -92, 8, -75, -38, -34, -42, 7, -14, -25, 62, -117"
values_84,19,"{-107, 45, 46, -108, -112, 9, 43, -122, -40, 68, -89, 89, -60, -56, -77, -17, 43, -53, 122"
values_58,28,"{-35, 23, 26, -106, -122, -100, -31, 55, 76, 40, 53, -5, 81, 27, -99, -48, -5, 16, 116, -47, 56, -64, -22, 98, 109, 98, 85, 123"
values_64,6,"{97, 42, -10, -120, -46, -59"
values_83,4,"{-95, 84, -100, 1"
values_94,9,"{-128, 108, 48, 89, -36, 37, -91, -90, -107"
values_0,2,"{126, -62"
values_99,16,"{-19, 88, 12, 58, 41, -123, 106, 116, -27, -78, -52, 11, -120, -106, -48, 46"
values_96,20,"{-71, 52, -120, -111, 10, 29, -68, 86, 103, 32, -65, 98, 114, -91, 20, -104, -12, -71, 84, -21"
values_67,25,"{117, -50, 120, 115, 92, -111, -89, -38, 56, -78, 91, 55, -127, -54, -35, 85, -23, -18, 93, -87, 98, -102, -94, -116, -109"
values_61,19,"{-57, 43, 15, -87, -121, -79, -18, -89, -46, -125, 29, 89, 50, -85, -37, -71, -121, 66, -101"
values_43,11,"{121, 36, 39, -102, 37, -65, -77, -42, 63, 107, -13"
values_2,16,"{39, 30, -123, -88, -109, -36, -123, -71, 115, -117, 76, -74, -36, -36, -112, 11"
values_54,26,"{-4, -123, -56, 20, -117, 20, 55, 68, -98, 47, 73, 90, -121, -90, 93, 85, -37, -75, -77, -62, -73, 117, -72, 62, -43, 126"
values_30,22,"{108, 65, -48, 38, 112, -6, 89, -121, 118, -57, 12, -117, -84, 60, 50, 98, -4, 104, -17, 32, -14, 84"
values_59,12,"{29, 114, -101, 121, 106, -113, -89, -128, -71, 72, 107, -38"
values_85,10,"{90, 101, 123, -122, 57, 113, -77, 57, 30, -14"
values_74,4,"{114, -78, -104, -19"
values_90,19,"{-27, -82, 46, -45, -13, 44, 31, 92, -52, 30, 100, -42, 13, -87, -56, 13, -87, -15, -23"
values_18,22,"{86, -22, -115, 2, -85, -86, 89, 25, -22, -78, 32, -35, -15, 24, -117, 62, 104, 81, 109, -20, -83, -91"
