inputName,size
11,3
19,32
12,23
38,11
81,13
5,3
40,25
70,25
23,8
72,25
79,17
78,5
87,26
6,12
68,29
69,8
1,31
45,17
33,25
15,20
93,28
24,29
25,30
26,21
48,6
71,18
76,5
7,19
50,11
22,16
4,27
32,8
77,32
91,28
42,17
13,4
41,16
55,18
31,32
66,32
65,15
62,16
21,9
95,8
84,22
58,22
64,10
83,22
94,15
0,17
99,10
96,26
67,23
61,17
43,22
2,18
54,26
30,4
59,3
85,10
74,15
90,10
18,5
52,18
44,3
17,4
36,6
49,8
86,22
37,29
56,2
63,8
35,5
97,20
75,11
57,29
88,12
10,27
53,4
8,32
39,29
47,10
60,31
89,12
51,20
14,16
28,7
16,12
34,19
82,12
46,13
27,6
20,21
9,22
92,30
3,23
98,2
29,3
80,28
73,14
