inputName,size
11,32
19,29
12,3
38,10
81,17
5,5
40,24
70,13
23,10
72,26
79,23
78,21
87,9
6,13
68,31
69,9
1,27
45,23
33,31
15,30
93,17
24,12
25,17
26,3
48,25
71,7
76,10
7,20
50,27
22,14
4,15
32,16
77,9
91,7
42,3
13,28
41,32
55,18
31,3
66,6
65,31
62,31
21,7
95,5
84,19
58,18
64,17
83,2
94,24
0,14
99,18
96,5
67,4
61,4
43,31
2,18
54,28
30,4
59,30
85,24
74,14
90,32
18,17
52,21
44,23
17,31
36,24
49,8
86,22
37,20
56,5
63,16
35,6
97,19
75,14
57,20
88,5
10,32
53,19
8,12
39,14
47,20
60,27
89,17
51,3
14,19
28,28
16,2
34,23
82,24
46,11
27,7
20,23
9,2
92,22
3,26
98,25
29,27
80,19
73,10
