inputName,n
values_11,71
values_19,84
values_12,86
values_38,27
values_81,36
values_5,54
values_40,56
values_70,50
values_23,37
values_72,18
values_79,38
values_78,88
values_87,65
values_6,92
values_68,3
values_69,45
values_1,11
values_45,99
values_33,56
values_15,62
values_93,6
values_24,15
values_25,93
values_26,70
values_48,61
values_71,61
values_76,6
values_7,71
values_50,79
values_22,68
values_4,13
values_32,57
values_77,80
values_91,64
values_42,76
values_13,98
values_41,3
values_55,95
values_31,17
values_66,75
values_65,35
values_62,96
values_21,93
values_95,41
values_84,27
values_58,74
values_64,88
values_83,45
values_94,97
values_0,8
values_99,75
values_96,46
values_67,7
values_61,80
values_43,96
values_2,69
values_54,64
values_30,24
values_59,44
values_85,59
values_74,47
values_90,86
values_18,99
values_52,75
values_44,11
values_17,60
values_36,48
values_49,27
values_86,74
values_37,47
values_56,85
values_63,78
values_35,19
values_97,88
values_75,51
values_57,67
values_88,91
values_10,61
values_53,51
values_8,12
values_39,85
values_47,67
values_60,74
values_89,58
values_51,38
values_14,91
values_28,37
values_16,37
values_34,34
values_82,16
values_46,34
values_27,53
values_20,19
values_9,19
values_92,83
values_3,38
values_98,53
values_29,15
values_80,23
values_73,6
