inputName,size,a[size]
values_11,14,"{1385488878.408, -813060552.86, 579361107.726, 2041408507.77, 394376216.698, 2082162917.395, -782624083.642, 41916407.113, 1705098828.941, 264342538.464, 1292284534.154, -494249980.285, -38254918.975, -648659909.881"
values_19,27,"{1798121059.109, 2118677739.519, -1184441454.398, 987624294.626, -1582087559.416, -152912395.258, -488258401.37, 1270900610.373, 574642446.938, -1474042237.429, 1686122312.198, 1215566698.251, -1826488712.647, 902034793.677, 1530956937.429, -222521879.952, 1589270973.262, 417269094.602, -318297905.68, 1145311266.281, -293210465.153, 470978496.791, -523189381.406, 1632170196.891, -916192675.529, -1885429503.4, 6003155.104"
values_12,16,"{785232618.491, 2141098412.929, 1563683416.538, 1395678378.716, -267477302.772, -895483353.147, -1592299537.158, 612574891.203, -877088581.8, 634280306.43, 1070908308.21, 1008522852.639, -1807578748.845, -2135898993.927, 762680552.481, -28137708.555"
values_38,8,"{-304265793.676, 960252759.909, -100444135.714, 523266925.704, 1816615352.762, 1114697510.676, -106683157.927, 85680347.523"
values_81,7,"{227297485.292, 1174151236.903, 1106091805.592, 180221854.039, -526975046.721, 766524029.543, 1192700545.745"
values_5,14,"{128129426.659, 953808861.551, 9010666.624, -338561280.817, -177438200.335, 886481343.536, 679324950.111, -1463305482.23, 1235554641.426, 2133734331.125, 346204829.239, 855297497.647, 533425347.354, 1036390791.555"
values_40,19,"{-71985721.039, -715460094.381, -1362087779.396, -405701984.064, 1504522505.618, 1655356405.142, -1616365412.948, -1576922684.161, 300343130.59, -74684454.488, -1457263572.216, 1110502463.888, -1025864840.34, 1812625956.396, 304456460.514, 297281669.283, -763296084.481, 1974645970.938, -992465109.988"
values_70,27,"{-308669782.253, -1995453957.616, -948576389.904, 1485756431.59, 1671425338.476, -1476879560.543, 2077895713.061, 2111218978.539, 1767343649.451, 145176048.463, -2139078401.09, 21588782.654, -202974158.297, 2108873792.494, -604368612.931, -1941990489.695, 683252653.415, -507914780.661, 1813026407.286, -679249897.734, -305077308.071, -552914862.835, 1849847256.54, -1586131099.617, -1063030934.242, -662376683.925, 101242983.462"
values_23,4,"{1717262176.889, -1603317430.053, 1777796692.485, 880643911.736"
values_72,21,"{-1863558552.44, 438983790.541, -1235800934.997, -1474833776.273, -1434856931.04, -547332923.752, -1257970875.491, -455831198.933, 2106223727.397, -942798733.292, 297389830.805, -1648157633.882, -1482188554.31, -159040140.382, -1478620366.59, -1348427960.801, 1354448970.406, -290261720.531, -1365332350.021, -1311212779.878, 1229931645.867"
values_79,23,"{1338906816.997, 254292376.714, -1177226587.346, 1100469992.598, -1116734384.703, 488929905.313, 1468473797.827, 1789539468.051, -1682353086.299, -1016769853.108, -1536547154.918, -649699875.867, 732097951.753, 712265736.798, -2027146796.601, 1444853750.308, 1619132970.341, -229562609.121, -1952336634.573, 1072844841.816, -1313392788.863, -1604768350.105, -425866832.766"
values_78,21,"{-48245236.148, -667783705.846, -1033606734.343, -140751017.435, 817417677.898, -1893738717.048, -1722626002.392, -1371187339.205, -709431811.441, -855476133.792, -1863520885.934, -179884936.461, 809663179.464, -514799976.248, 738656866.694, 1358735205.763, -612778496.523, 663314478.877, -1066631911.77, -942866406.991, -14341246.896"
values_87,21,"{853881952.495, -1730883577.352, -1789290506.291, 543897034.067, -365552593.468, 1384248732.422, -2080107739.23, 283174447.349, -224663294.741, -2146342515.134, 628485969.124, -673337694.948, -2317879.548, 1594747151.148, -986024473.198, -349013999.459, 723581542.096, 780525347.009, 984461031.802, -744840559.38, -640922036.708"
values_6,26,"{206059928.778, 177016040.039, 1467340679.134, -1748133946.302, -1546706747.401, 1592739839.574, 1157731979.543, -1708089632.764, -1819476800.217, -462273969.244, -290956323.958, -741791694.53, 2139694422.109, -1226577962.751, 1947669943.295, 828455016.77, 1557673742.921, -1839298842.098, 1069716988.712, 1124147573.114, 350657980.422, -1485254855.047, 1930728486.953, 324150940.974, -1700393482.877, -407099312.024"
values_68,23,"{927556531.23, 892171776.105, 48477386.287, -1061219641.569, -265454323.237, 1437166003.267, -1579544039.358, -1488166945.688, 17759675.005, -1996471439.719, -194651715.391, 676277266.253, -1532132351.879, 977079684.086, -18765660.674, -309228592.563, -1561040182.54, 2026833788.779, -936141436.401, 24475374.829, -1060335401.383, -771816500.896, -351170565.718"
values_69,13,"{-486971939.834, 1116208663.443, 1439546523.396, -249229903.288, -1683694669.836, -1262712845.702, 542780200.995, -166609262.696, -179662350.115, 677006828.624, -781786770.525, -198391162.469, -76145726.343"
values_1,16,"{-1232472283.032, -1245223326.601, 1647055197.945, 1811753115.188, 1001824858.391, 2106164388.706, -188734975.681, 1288314545.605, -2104570741.191, -768408440.464, -960535899.873, 930196319.141, 1600460115.296, -264679940.206, -1481512532.48, -1774209348.619"
values_45,20,"{1695168782.701, 1068830029.449, -248326497.483, -1936456690.845, 923426006.623, -1029810014.218, 2021796480.458, 1174031797.752, 407780338.89, -1671299760.93, 808122748.33, -674188631.525, -932716359.035, -304016869.419, 1326503552.765, -1630526469.416, 933559650.839, 977693187.423, 1514408911.579, -859047141.932"
values_33,2,"{67395681.429, 669467926.235"
values_15,29,"{814127837.626, 1937381642.074, -1675253669.334, -1099968391.893, -1965568091.834, 1424887988.883, 994115702.577, 2062509365.563, 45707698.752, 102738649.49, 341216551.758, -1724004377.387, -1267313179.355, -2003990379.997, -557700437.223, 372735895.244, 1167849333.239, 451197467.684, -296647523.574, -201448280.068, 92160930.291, 877302055.431, -1299785714.574, -44512650.523, -1793581194.555, 1712435789.642, -32279548.732, -1667140281.009, 1439216706.52"
values_93,13,"{-1041827155.755, 1783317435.601, 543554606.836, -762559386.279, 1465261834.37, 1420528167.19, 1160945528.295, 2044087206.304, -1860567740.082, 2050316291.808, 127860266.886, 992896886.147, 596936262.723"
values_24,27,"{1266069143.239, 2110915710.842, 1456618937.293, 196736318.137, -1433285000.199, 581251423.208, 2090666794.31, -106627553.483, 1134078731.629, -1466149020.457, -1966879932.515, -316465848.234, -533664159.755, 1746208824.132, 661302912.092, 1382637194.34, 1478593579.52, 1205642503.972, 755248058.957, -1433294830.528, 30483873.393, 1255885395.004, -1007355258.402, -707331279.165, -1311066585.713, -1405109718.889, 720731446.01"
values_25,16,"{-2036139071.539, 522588136.804, 315760562.764, -88687501.779, 2089062408.713, -1120556862.487, 1574235997.196, -235037385.79, -1512946240.506, -186033314.357, 2079524482.746, -329672019.809, 571032013.054, -1631136593.847, -1138792566.846, 347859141.4"
values_26,22,"{1014855628.362, -1997914749.043, -991186791.879, 656947664.029, -1175476114.065, -1933280880.447, 983702525.43, 1914437317.041, 2115814982.683, 484134305.687, -2005145758.901, 853244631.114, -758362411.797, 858637375.991, -569118328.472, -1850634972.079, 171137608.657, -802305159.237, 1971178617.652, -471670212.669, 1057172105.085, -1442851978.735"
values_48,14,"{-1339481061.452, 808162764.417, -959956660.267, -1108943898.786, -1458924991.43, -1363041075.589, -1332847676.428, 1302998508.863, 567086559.172, -1899573206.043, 772382919.446, -318983861.956, -1706157811.708, -730561482.27"
values_71,7,"{1713763437.631, 1239480812.72, 1181162746.411, -1382497071.986, 325378293.312, 1464182671.543, 2007574828.542"
values_76,8,"{-368869119.433, 1284797553.856, -1421978939.352, -1161995832.285, -281275002.153, 2070151223.628, 496414998.375, -1581150031.235"
values_7,28,"{94492796.765, -1768324602.003, -1142707819.352, -992039743.551, 858158416.314, 1220638159.44, 1071805924.276, 1841167436.452, -700243490.461, -581199093.09, 1589386904.487, -1319555097.117, -1918036793.525, 1875164441.453, -1785175976.647, 612108136.7, 688978404.207, -775169832.299, -442812020.91, -1633181850.443, -104250860.653, 1275294938.167, -1270290668.87, -1175311649.578, 2097990423.514, -59343958.281, 1676781106.851, -1129141453.609"
