inputName,size
11,3
19,17
12,17
38,6
81,3
5,27
40,4
70,4
23,14
72,17
79,17
78,6
87,25
6,19
68,6
69,17
1,3
45,27
33,14
15,27
93,14
24,6
25,27
26,19
48,6
71,3
76,19
7,25
50,4
22,17
4,6
32,17
77,25
91,3
42,17
13,14
41,3
55,27
31,3
66,19
65,27
62,17
21,3
95,27
84,6
58,6
64,6
83,14
94,6
0,4
99,17
96,19
67,25
61,3
43,14
2,17
54,6
30,4
59,17
85,27
74,6
90,4
18,6
52,17
44,6
17,25
36,19
49,17
86,19
37,25
56,19
63,14
35,27
97,25
75,27
57,25
88,6
10,4
53,14
8,6
39,17
47,25
60,4
89,17
51,3
14,6
28,6
16,19
34,6
82,17
46,19
27,25
20,4
9,17
92,17
3,14
98,6
29,17
80,4
73,14
