inputName,size,a[size]
values_11,3,"{-2581678789818986829, 8290382463589332178, 8556973941948578059"
values_19,29,"{1722904866133064311, -3657332332677482377, 9217584186369095376, 1034455992682458291, -4964257900422759987, 8303778780504236990, -3188413845143249652, -2066953520534008668, -4259958955005824110, -4036506617390294574, -685466490296545853, 5341207103494097834, 6363044759563797795, 875691835607151065, 2745543097699307220, 885641710158130234, 3469167852618660534, 883115029344877186, -3436956849053213178, 6201324564593561444, -8316132252936545465, 6268586636649034008, 6485491438762323715, -5969625610804619102, -5656687620518263258, 998219666658390893, -3673850724377737150, 2204665034184722919, -8235827236968635796"
values_12,32,"{1360173187634082461, 5106049086960459260, -8873546570270728920, 2351138180186386846, -6960941823082363202, -4861270757528930330, -5229578664723942741, 2426627662812048910, 3243436070708959858, -9161834172723691634, 8389348762648343907, -2958490005629299765, -126993414151018826, 1944790845707228603, -768898045416967246, -1229981710432674537, 3692127773967389978, -6805727466477789117, -1617430943066228846, -1407331894002833188, 8551669687122836850, -6417334366208171309, 3965480156780877891, 7483139209598741603, -7865876232362833718, -1891178798366995351, 6283401490141403006, 5752200368889701559, -6151373870116976402, 207523251017608955, -925208675684034430, -2088214772857782389"
values_38,3,"{3227722788873657863, 5518779812159570, 8616260316456359336"
values_81,11,"{-5588040892299772584, -1709535894086158613, 7266568601726953016, -1831284220540700466, -386463783383148829, 1324739761779167508, -1502398840282956254, 2404463917914765756, 2440097820837853930, 4851167704262753194, -5500325620291747249"
values_5,7,"{8273248831030128336, -7621563390003611386, 1092487272977699115, 8047103405679475851, -2704673549207583762, -5184702473436640693, -4343144833630560470"
values_40,14,"{-2503733147472642196, -5761784525935858998, 5007373332704319070, 6333340973014423120, 3064653370034919278, 400712562641442491, 3962528900036141458, -8391230949903107561, -4867026057845887440, -4140612241675334773, 2451520771028956760, 5940784786002022219, -7304963988314583166, 8575012962489513089"
values_70,26,"{-8430648261006843421, 2231590966897239704, -5196913598819797909, -6092261660008126511, -7218065308228719215, -4738110842117851851, -6941499965042579645, -6634779951251509528, -7048238415218128071, -3967730598674531337, -1194256074151415823, 8704921257602540446, 4215472494116427189, 5317595422106835060, -7769063405869425743, -8223345753648527298, 5515639119065495089, 6503315807823683038, 4807025047279238999, -1375718890106487511, 1281563218627448415, -411248682204702019, -4994197471542455381, -6194810194422457459, -7449898615348791754, 5718923871939980235"
values_23,32,"{7698804479460941259, -6668562915554678467, -3650809240043114430, 8266336887773470449, 5364285270808007541, -8954863068015886797, 1077218766128733290, -6081641261784928602, 3863777562295755147, -1761046582106209511, -7583768159609024873, 3115201356770063510, -966766097061765705, -2136938798224932979, -2614412936095634802, 1268060479133336671, -6203376522001358346, 936708525254833288, 7873037483471724742, -6288989141642263473, -5012091603602242627, 2188154888991357149, -3153607354976478218, -6720604860474422645, 3824598005566783189, 7154949034019232447, 6821245589865610364, -5483966551436913860, -583973267991972084, 7727998745366798886, 5550673704180322130, 3091162544366635254"
values_72,21,"{-1070489252936800436, 7103587595861850826, -7015218059364378549, -5158511259943743993, -7883313133353899903, -3655567091420738004, -2764947528412361079, 5259114551717280465, -6375653881484273537, 1203486577716319076, 6007030701696715797, 8824805565898500872, 5094432748811217998, -6855644202247149917, 7665226556692141196, 4126414680066816118, -2544535037605799833, -9074629423482007796, 4403455287743059323, 622753931096973138, 4537731818366942666"
values_79,19,"{2769981340647862238, -6766813553434327291, 9177713169927688772, 4072670606097907796, -5857091236621633968, -8531770941950520748, 7057670243520665267, 6111817616887795083, 4742128442979728997, 3449924254864576575, 6400602653721137479, 8887991897702562089, 5189386509420511570, 7921344723125367172, -8407102918198539834, 642420750374483859, 3919462747734751090, -5221142652061899444, -4362610593779065008"
values_78,22,"{-6493270416943642728, 3023190215654514759, -1972620838492958254, -6654572174141064396, 2382792715269968180, -6381598867131512859, -4652283368900926854, 2114526540298834855, -3376602615341210666, 5031267454888334151, -5272757127451773461, -1261050306703415795, 965693972760566763, -7686203696597992701, 2367866787945786766, -3728336625355284482, -4599421009693397176, 6912850058461279967, -3028283768234003612, -5239955031166210037, 2247514741944587728, 2850959868988296643"
values_87,21,"{4231631753733965237, -3558881581187227339, -8035478158768320196, 7014734316338354848, -8912488091512276744, -2192159068017112746, -9010984266250570747, 6615500356257025413, -1925257032225220666, -87790559527517947, 5524663499436563335, 2333954850658229927, 7438813495012274933, -2234863759017312943, 8440389099742924386, -4163658502479042133, -9075963309451805181, -6797537536539992380, 8271887602249073933, 7289430798798371971, 3930265509013537715"
values_6,18,"{-4997754539686000786, -6606341592368940217, 5868841221440074260, -8472098903081283957, 7280168128470322728, -9040723181840552040, 4728983380946606018, 4755273731476627558, -4537625026615530527, 909020024113672351, -5174673870424867695, 8677361872764166909, -4970148775842119121, 4525528051044632578, -5320559003660731889, 2753744403979542919, -6187437922413599956, 5590060828114359830"
