inputName,n
11,24
19,24
12,24
38,18
81,16
5,15
40,30
70,24
23,22
72,24
79,24
78,24
87,16
6,15
68,23
69,23
1,15
45,30
33,18
15,24
93,10
24,22
25,22
26,22
48,30
71,24
76,24
7,15
50,20
22,22
4,15
32,18
77,24
91,10
42,30
13,24
41,30
55,20
31,18
66,23
65,23
62,23
21,22
95,10
84,16
58,20
64,23
83,16
94,10
0,15
99,10
96,10
67,23
61,23
43,30
2,15
54,20
30,18
59,20
85,16
74,24
90,10
18,24
52,20
44,30
17,24
36,18
49,30
86,16
37,18
56,20
63,23
35,18
97,10
75,24
57,20
88,16
10,24
53,20
8,15
39,18
47,30
60,23
89,16
51,20
14,24
28,22
16,24
34,18
82,16
46,30
27,22
20,22
9,15
92,10
3,15
98,10
29,22
80,16
73,24
