inputName,n
11,2
19,2
12,12
38,23
81,21
5,23
40,4
70,32
23,27
72,10
79,17
78,12
87,19
6,26
68,31
69,13
1,2
45,23
33,26
15,28
93,4
24,5
25,7
26,17
48,24
71,25
76,25
7,11
50,14
22,6
4,17
32,14
77,2
91,6
42,16
13,4
41,25
55,23
31,12
66,31
65,28
62,20
21,19
95,23
84,24
58,16
64,3
83,15
94,5
0,27
99,21
96,28
67,11
61,31
43,12
2,2
54,9
30,31
59,6
85,16
74,32
90,19
18,31
52,25
44,31
17,11
36,25
49,12
86,8
37,12
56,20
63,4
35,14
97,24
75,31
57,4
88,17
10,8
53,23
8,15
39,14
47,10
60,9
89,28
51,22
14,17
28,15
16,12
34,3
82,22
46,15
27,26
20,24
9,11
92,24
3,5
98,7
29,26
80,21
73,19
