inputName,n,key,arr[n]
values_11,12,20,"{113, 33, 44, 38, 82, -19, 72, 95, -18, -98, 34, -60"
values_19,12,32,"{-65, 84, 110, -66, 124, 120, -113, 60, -122, -37, -32, -123"
values_12,12,20,"{-38, 85, -112, -124, -110, -15, -48, -90, -102, -41, -103, 126"
values_38,10,25,"{18, 97, -50, 73, -104, 107, -93, 98, -12, 20"
values_81,15,20,"{46, -63, 37, -99, 61, -120, 53, 5, 11, -74, 71, 18, -98, 15, 30"
values_5,8,28,"{-57, 11, -79, 105, 52, 116, 67, -100"
values_40,14,27,"{108, -100, 98, 12, 93, 3, 44, -101, -33, 105, 37, 49, 88, -105"
values_70,2,27,"{50, 83"
values_23,13,18,"{21, -49, 105, -71, 31, 35, -3, 60, 9, -80, 98, -51, -97"
values_72,2,20,"{113, 2"
values_79,2,32,"{-46, -126"
values_78,2,25,"{126, 68"
values_87,15,20,"{-39, 125, 55, 34, 43, 8, 103, -28, 42, 80, 27, -12, -48, 79, 11"
values_6,8,8,"{-122, -126, -62, 41, 66, -8, -28, -90"
values_68,9,25,"{-35, 110, -17, 88, 81, -65, 10, 17, 20"
values_69,9,32,"{-5, 110, -43, 93, 38, 31, -26, -2, -63"
values_1,8,20,"{-12, -60, 52, 1, 111, -55, 14, 96"
values_45,14,28,"{78, -99, -24, 55, 4, -109, 84, -86, -48, -75, 64, 105, -78, -106"
values_33,10,18,"{58, -75, 33, 56, -58, -35, 8, -11, 63, -50"
values_15,12,28,"{117, 83, -93, 37, 17, -126, -54, 78, 88, 93, 96, 16"
values_93,27,18,"{-99, 21, -122, -89, -40, -42, 72, 95, 12, 70, 68, 91, -70, -50, -104, -95, 116, -74, -37, -58, 3, -35, 11, -23, 105, 18, -18"
values_24,13,13,"{-56, -106, 75, 40, -33, -55, -34, -97, -74, -40, -25, -89, -87"
values_25,13,28,"{101, -33, -91, 20, -124, 64, 48, 8, 5, 42, 103, -89, -120"
values_26,13,8,"{-91, -85, -104, -75, -63, 25, -9, -70, 78, 104, -88, -55, -108"
values_48,14,25,"{-113, -110, 19, -100, 16, -70, 33, 56, 83, -44, 123, 12, -84, 64"
values_71,2,20,"{-63, 7"
values_76,2,8,"{-8, 24"
values_7,8,20,"{-37, 11, 59, 101, -6, -117, -104, -18"
values_50,13,27,"{90, -21, 71, 24, 60, 58, -93, -7, -107, -1, 91, 22, 64"
values_22,13,20,"{-28, 95, 117, -81, 5, 111, 106, 6, -121, -84, -105, -103, -41"
values_4,8,13,"{40, 73, -6, 119, 11, 41, 16, -111"
values_32,10,20,"{90, -97, -62, 47, -86, -126, 35, 93, 5, 72"
values_77,2,20,"{-2, 78"
values_91,27,20,"{113, -66, -74, 53, -48, 88, -104, -5, -7, 68, 18, 77, -110, 19, 28, -78, 10, -36, -4, -24, -60, -82, -4, 91, -9, 16, -82"
values_42,14,20,"{85, -15, 91, -16, -73, 10, 28, 12, 82, -111, 39, 18, -45, 59"
values_13,12,18,"{-95, -116, -106, 122, 33, 9, -15, 92, 23, 78, 109, -78"
values_41,14,20,"{48, 18, -24, 97, -60, 118, 23, 60, -77, -78, 102, 50, -96, -30"
values_55,13,28,"{58, 11, 117, 5, -99, 122, 104, -62, -120, -9, -29, 67, -52"
values_31,10,20,"{34, -90, 123, -54, -95, -14, 34, 72, 96, 0"
values_66,9,8,"{116, 86, -46, 118, -84, -39, 59, -13, 125"
values_65,9,28,"{-50, 124, 21, 76, 103, 6, -17, -85, -123"
values_62,9,20,"{-19, -51, 51, -125, -66, -10, -125, 48, 42"
values_21,13,20,"{-109, 83, -44, 93, -2, -11, -60, 117, -87, 104, -29, 21, -115"
values_95,27,28,"{-82, -11, -78, -11, 52, -55, 7, -41, 120, 36, 1, 32, -102, 19, 123, -65, -25, -24, 125, -110, 37, -30, 34, -108, -88, 14, 47"
values_84,15,13,"{-17, 95, -83, -45, 49, -14, -67, -53, -54, 18, 14, 33, 49, -97, 42"
values_58,13,25,"{90, 82, 45, 1, -33, -67, 89, -57, 8, 61, -64, 82, 64"
values_64,9,13,"{31, -94, -51, -56, 16, -8, -122, -91, -16"
values_83,15,18,"{8, 34, 109, -70, -76, 104, 119, 28, -119, 63, 28, -8, 114, -104, -124"
values_94,27,13,"{57, -12, -83, -100, 112, 99, -4, 111, -80, 76, 92, 5, -15, -117, -26, -69, -115, -102, 78, -73, -109, -68, -10, -110, -71, -14, 118"
values_0,8,27,"{4, 46, -120, 49, -105, -43, -61, 26"
values_99,27,32,"{-38, -47, -16, 76, -83, -88, -5, 102, -52, -20, 44, 43, -55, 91, 10, -94, -2, 80, 45, -44, 106, -20, -122, -97, -65, -51, 15"
values_96,27,8,"{-79, 89, 113, -97, 7, 32, 25, 33, 68, 19, -42, -28, 20, -125, 111, -123, 71, 44, 17, -59, -10, 103, -65, 92, -83, -66, -93"
values_67,9,20,"{-58, 79, 51, 3, 121, -80, -54, -74, -40"
values_61,9,20,"{77, 80, 1, -122, -86, 30, -40, -43, 58"
values_43,14,18,"{-126, 83, 69, 53, 85, 36, -58, 9, 124, -42, 59, 125, 103, 46"
values_2,8,20,"{-123, 86, 32, -77, -48, 113, 15, -56"
values_54,13,13,"{122, -125, 92, -56, -77, -89, 121, -50, 110, -65, -61, 4, -109"
values_30,10,27,"{94, -100, 8, 115, 5, -76, -42, -77, 121, 112"
values_59,13,32,"{-115, -118, -80, -64, -61, 70, -91, 33, 68, 71, 69, 65, 74"
values_85,15,28,"{-7, 59, 94, 83, 79, -6, -17, 41, -123, -73, -121, 101, -53, -48, -92"
values_74,2,13,"{-87, -88"
values_90,27,27,"{-83, 94, 44, -12, 74, 78, 101, 107, -106, 115, 15, 89, 41, 105, 63, -126, -19, 41, 72, -1, -76, 107, 6, -94, 51, 45, 16"
values_18,12,25,"{-88, 67, 24, 14, -82, 25, 111, 46, 71, -55, -97, -14"
values_52,13,20,"{-89, -91, 39, 62, 69, 117, -37, -11, -58, 17, 1, -92, -44"
values_44,14,13,"{-82, 64, -97, -24, -26, 106, -49, -11, 118, 100, -122, -78, 23, -45"
values_17,12,20,"{-49, -49, 47, -33, 48, 73, 6, 96, -123, 9, -17, -37"
values_36,10,8,"{109, 34, -73, 117, -63, 51, -74, -117, 74, 85"
values_49,14,32,"{-40, 23, 53, 62, -61, -82, -14, 100, 15, 30, -5, 113, 65, -95"
values_86,15,8,"{-14, 88, -80, -77, 76, 82, -22, -34, -117, -8, 103, 119, 90, 81, 45"
values_37,10,20,"{74, -36, -62, 34, 124, 29, -107, -113, 123, 41"
values_56,13,8,"{17, -21, -30, 95, 34, 8, 95, 42, 54, 78, -106, 10, 52"
values_63,9,18,"{121, 11, 119, -98, 73, 10, 64, 57, -67"
