inputName,n
11,12
19,9
12,15
38,15
81,5
5,30
40,20
70,27
23,23
72,27
79,18
78,25
87,19
6,25
68,22
69,8
1,26
45,9
33,11
15,24
93,13
24,18
25,23
26,29
48,13
71,17
76,22
7,6
50,13
22,2
4,5
32,5
77,31
91,10
42,9
13,8
41,8
55,2
31,15
66,24
65,32
62,6
21,22
95,13
84,15
58,20
64,3
83,16
94,18
0,20
99,32
96,14
67,4
61,6
43,27
2,23
54,25
30,21
59,30
85,7
74,16
90,4
18,14
52,11
44,3
17,9
36,14
49,28
86,16
37,2
56,18
63,6
35,6
97,26
75,23
57,8
88,27
10,22
53,24
8,32
39,16
47,7
60,27
89,24
51,3
14,29
28,30
16,30
34,27
82,7
46,24
27,23
20,5
9,10
92,11
3,28
98,24
29,15
80,9
73,24
