inputName,size
11,2
19,24
12,29
38,11
81,22
5,15
40,5
70,28
23,8
72,12
79,26
78,26
87,30
6,26
68,14
69,17
1,2
45,2
33,14
15,6
93,14
24,6
25,22
26,10
48,23
71,18
76,8
7,25
50,13
22,13
4,20
32,11
77,15
91,25
42,18
13,24
41,32
55,14
31,20
66,2
65,18
62,10
21,18
95,19
84,13
58,30
64,21
83,14
94,25
0,4
99,18
96,21
67,16
61,22
43,8
2,15
54,31
30,27
59,22
85,26
74,27
90,19
18,5
52,22
44,5
17,31
36,12
49,13
86,2
37,27
56,13
63,21
35,29
97,30
75,29
57,27
88,3
10,13
53,29
8,12
39,5
47,5
60,2
89,19
51,12
14,17
28,14
16,18
34,11
82,5
46,24
27,11
20,6
9,7
92,25
3,2
98,30
29,4
80,4
73,8
