inputName,size
11,32
19,30
12,7
38,5
81,32
5,5
40,8
70,8
23,22
72,7
79,30
78,5
87,11
6,23
68,5
69,30
1,32
45,5
33,22
15,5
93,22
24,18
25,5
26,23
48,5
71,32
76,23
7,11
50,8
22,7
4,18
32,7
77,11
91,32
42,7
13,22
41,32
55,5
31,32
66,23
65,5
62,7
21,32
95,5
84,18
58,5
64,18
83,22
94,18
0,8
99,30
96,23
67,11
61,32
43,22
2,7
54,18
30,8
59,30
85,5
74,18
90,8
18,5
52,7
44,18
17,11
36,23
49,30
86,23
37,11
56,23
63,22
35,5
97,11
75,5
57,11
88,5
10,8
53,22
8,5
39,30
47,11
60,8
89,30
51,32
14,18
28,5
16,23
34,18
82,7
46,23
27,11
20,8
9,30
92,7
3,22
98,5
29,30
80,8
73,22
