inputName,n
11,1913392240
19,2053865878
12,237106196
38,1083545419
81,885089714
5,2002846076
40,1773223098
70,2096859057
23,1218990881
72,13652223
79,1556129387
78,1222515866
87,1077037534
6,1872225043
68,1477892069
69,288447279
1,886382976
45,241973021
33,661459175
15,35953735
93,1640393205
24,772694664
25,725602772
26,1146108737
48,322792208
71,583433371
76,2038474929
7,195545401
50,689706720
22,1975176032
4,1814970320
32,857210031
77,1949895764
91,1045356211
42,207578170
13,1132339907
41,166271450
55,241401982
31,2002525892
66,877751759
65,1541583815
62,1569490594
21,501893754
95,890572924
84,1967512299
58,1683882181
64,1253679503
83,60622722
94,1039024967
0,61793686
99,897432337
96,1057759568
67,330224566
61,338650970
43,1247342473
2,558109370
54,774779283
30,1336629681
59,1311244895
85,910657667
74,86707974
90,1381556293
18,284149252
52,1827484899
44,932677997
17,955911511
36,1586864382
49,2105321972
86,876501010
37,1349301047
56,536646597
63,1129728247
35,1734088508
97,473039468
75,392801830
57,1464662729
88,1066388219
10,1175512342
53,586460473
8,1790829313
39,1305105605
47,1111055059
60,593773964
89,1834944256
51,406452109
14,2145890517
28,1128530646
16,127131393
34,634398558
82,314473558
46,2104313446
27,1838997917
20,969313065
9,1902385200
92,718588675
3,854400729
98,1838873920
29,1238314504
80,896561534
73,508973828
