inputName,size
11,30
19,20
12,24
38,4
81,14
5,26
40,15
70,30
23,29
72,14
79,19
78,24
87,25
6,11
68,7
69,18
1,28
45,8
33,7
15,7
93,27
24,27
25,27
26,28
48,14
71,15
76,8
7,9
50,24
22,20
4,19
32,3
77,7
91,28
42,3
13,26
41,23
55,20
31,30
66,30
65,6
62,27
21,13
95,29
84,18
58,9
64,30
83,31
94,4
0,14
99,3
96,18
67,11
61,32
43,6
2,12
54,32
30,21
59,13
85,17
74,25
90,17
18,30
52,23
44,11
17,28
36,2
49,29
86,12
37,2
56,31
63,32
35,9
97,9
75,25
57,7
88,4
10,8
53,18
8,23
39,18
47,5
60,13
89,29
51,18
14,26
28,20
16,25
34,22
82,5
46,18
27,18
20,17
9,6
92,10
3,22
98,17
29,32
80,13
73,12
