inputName,size
11,15
19,23
12,11
38,2
81,15
5,12
40,4
70,4
23,8
72,11
79,23
78,2
87,25
6,6
68,2
69,23
1,15
45,12
33,8
15,12
93,8
24,14
25,12
26,6
48,2
71,15
76,6
7,25
50,4
22,11
4,14
32,11
77,25
91,15
42,11
13,8
41,15
55,12
31,15
66,6
65,12
62,11
21,15
95,12
84,14
58,2
64,14
83,8
94,14
0,4
99,23
96,6
67,25
61,15
43,8
2,11
54,14
30,4
59,23
85,12
74,14
90,4
18,2
52,11
44,14
17,25
36,6
49,23
86,6
37,25
56,6
63,8
35,12
97,25
75,12
57,25
88,2
10,4
53,8
8,2
39,23
47,25
60,4
89,23
51,15
14,14
28,2
16,6
34,14
82,11
46,6
27,25
20,4
9,23
92,11
3,8
98,2
29,23
80,4
73,8
