inputName,size
11,7
19,2
12,12
38,26
81,7
5,12
40,17
70,17
23,12
72,12
79,2
78,26
87,5
6,31
68,26
69,2
1,7
45,12
33,12
15,12
93,12
24,18
25,12
26,31
48,26
71,7
76,31
7,5
50,17
22,12
4,18
32,12
77,5
91,7
42,12
13,12
41,7
55,12
31,7
66,31
65,12
62,12
21,7
95,12
84,18
58,26
64,18
83,12
94,18
0,17
99,2
96,31
67,5
61,7
43,12
2,12
54,18
30,17
59,2
85,12
74,18
90,17
18,26
52,12
44,18
17,5
36,31
49,2
86,31
37,5
56,31
63,12
35,12
97,5
75,12
57,5
88,26
10,17
53,12
8,26
39,2
47,5
60,17
89,2
51,7
14,18
28,26
16,31
34,18
82,12
46,31
27,5
20,17
9,2
92,12
3,12
98,26
29,2
80,17
73,12
