inputName,n
11,26
19,27
12,27
38,28
81,12
5,27
40,16
70,8
23,22
72,20
79,26
78,5
87,5
6,9
68,25
69,24
1,18
45,24
33,23
15,2
93,3
24,18
25,16
26,32
48,16
71,20
76,8
7,12
50,27
22,30
4,7
32,7
77,20
91,8
42,7
13,32
41,27
55,29
31,9
66,14
65,29
62,10
21,29
95,6
84,29
58,19
64,22
83,4
94,22
0,11
99,5
96,16
67,23
61,5
43,11
2,6
54,21
30,17
59,24
85,22
74,17
90,21
18,22
52,2
44,29
17,8
36,11
49,29
86,27
37,28
56,17
63,28
35,13
97,15
75,9
57,13
88,23
10,31
53,25
8,27
39,5
47,28
60,21
89,15
51,20
14,11
28,14
16,17
34,29
82,9
46,31
27,23
20,27
9,23
92,3
3,26
98,32
29,23
80,13
73,32
