inputName,size
11,11
19,27
12,32
38,14
81,14
5,25
40,22
70,22
23,26
72,32
79,27
78,32
87,32
6,26
68,29
69,20
1,24
45,9
33,26
15,4
93,4
24,21
25,3
26,10
48,10
71,3
76,13
7,13
50,17
22,32
4,7
32,6
77,3
91,32
42,17
13,22
41,21
55,20
31,32
66,9
65,6
62,24
21,7
95,32
84,14
58,20
64,32
83,32
94,29
0,11
99,13
96,20
67,14
61,12
43,32
2,28
54,16
30,8
59,9
85,17
74,10
90,12
18,32
52,17
44,24
17,10
36,11
49,14
86,8
37,25
56,15
63,12
35,27
97,5
75,6
57,3
88,27
10,23
53,16
8,3
39,11
47,23
60,17
89,29
51,14
14,32
28,4
16,16
34,24
82,10
46,25
27,21
20,15
9,7
92,13
3,10
98,2
29,18
80,5
73,19
