inputName,size
11,13
19,14
12,30
38,29
81,11
5,22
40,28
70,7
23,5
72,17
79,26
78,27
87,17
6,12
68,10
69,29
1,27
45,3
33,3
15,30
93,11
24,15
25,31
26,5
48,11
71,2
76,13
7,5
50,20
22,13
4,5
32,18
77,28
91,13
42,12
13,23
41,15
55,28
31,16
66,19
65,26
62,24
21,24
95,27
84,2
58,22
64,22
83,15
94,14
0,32
99,14
96,21
67,14
61,23
43,21
2,13
54,6
30,21
59,3
85,15
74,25
90,19
18,11
52,3
44,25
17,7
36,27
49,26
86,21
37,28
56,12
63,21
35,26
97,18
75,25
57,6
88,19
10,12
53,18
8,22
39,17
47,16
60,26
89,21
51,24
14,3
28,18
16,17
34,16
82,9
46,22
27,26
20,16
9,32
92,27
3,20
98,9
29,4
80,22
73,9
