inputName,size
11,16
19,5
12,3
38,20
81,7
5,9
40,19
70,13
23,29
72,11
79,3
78,2
87,9
6,3
68,27
69,9
1,30
45,19
33,13
15,5
93,14
24,19
25,6
26,27
48,22
71,4
76,32
7,4
50,20
22,3
4,3
32,9
77,12
91,20
42,28
13,9
41,25
55,23
31,6
66,5
65,14
62,29
21,16
95,11
84,5
58,29
64,7
83,32
94,19
0,4
99,28
96,26
67,19
61,12
43,15
2,25
54,10
30,16
59,11
85,22
74,5
90,31
18,27
52,7
44,3
17,17
36,5
49,3
86,31
37,32
56,31
63,13
35,16
97,24
75,5
57,7
88,9
10,19
53,18
8,25
39,4
47,27
60,11
89,15
51,12
14,12
28,29
16,29
34,17
82,12
46,29
27,4
20,3
9,14
92,28
3,12
98,24
29,10
80,3
73,6
