inputName,n,key,arr[n]
values_11,2,26,"{-7567132091543621016, -6965062640396607378"
values_19,2,29,"{-3625288626508457321, -422459030080702857"
values_12,2,3,"{-4621873300212263592, -3568873199298621604"
values_38,19,30,"{-838003674629507636, 294066135598839261, 6356915727754969167, -1731630935593674019, -6407085793181110682, 7264513123140852749, 7883707747539836398, -1675472971095790458, 7671196637957186576, 9009079302109384142, -740586997132687437, -1375046200442265523, 9002007005815414568, 4617008316849831607, -108940287261805108, 3453494280549905316, -3379000427750350949, -2488824975942205553, -5045868069993781623"
values_81,16,26,"{4289931901806955569, -7225404960072519656, 994023074836134627, 6600710661105171611, -4310593238136576382, -8465397127109090186, 4118090389872008986, -5349834708916671677, 5177794486117037264, 8400206860676391615, 7147635472473133802, 687517203857475126, 1980234739601809697, -5541675641612702536, 8949375158988121659, 4697167222534411897"
values_5,26,10,"{-175217177246575922, 375820154146208326, -3287212231874349487, 2196449041012155562, -7479500281903162300, -5706706281165990262, 779971731870999325, 8289795302107073161, 7363816846299720707, 5867010183583762658, -5260329835491893220, -2985593996321614079, -6556167460659343188, 4752673451851052820, -4180526249785468800, -7303259005222927770, 4185240934536945322, -132591077262313909, 3650314199287546915, -3529137796873096842, -1197194040656110862, -2894775430114424298, -3157220087596581098, 8382867568246613460, -4396248408319238676, -15680231022500380"
values_40,2,18,"{-8090473030312202870, 4585679781233761814"
values_70,5,18,"{2318123388647661958, -653126903707628300, -1832910621869565969, -1786835191587638534, -6683107999003745039"
values_23,6,20,"{-8149745716883630161, 2353722998891612835, 4913807959249857495, 3205802911625337716, -6596286681121050344, -1806727246204124922"
values_72,5,3,"{-7925532222675891337, -4353304683145003957, -6855467197974130780, -8801617309331480730, -4656883271797009981"
values_79,5,29,"{2154125596872973670, 6883561906329755489, -5495227072460076299, -4572774598522832967, -1740992513170872961"
values_78,5,30,"{-1788882780874891177, 6493238562504706694, -2793450944703147864, -7358953311093567084, 3324904841060070910"
values_87,16,4,"{-9182585477290449715, -4337833835366287597, 7070684596153601576, -2312765912213873753, -634781316104844663, 8731703802571385485, 1443593030614862868, -3101821277893191441, -8891021052312778229, -2887703968016796436, -841442888052064256, 983859962565535077, 4137052948374888754, 6825884355105167540, 6391114857529834641, 1833455211963139416"
values_6,26,5,"{-1576184764032425950, -6456687489881134767, -8901284421971332613, 196128638845848996, 3108444618564418209, -7147141185938156378, -894164796290175805, 1688311842522643065, -7189001363728865598, -2624048862368342888, -2244839100751842804, -7716021519743388985, -1144512822299579358, -2764233186098434683, 8359665801527409390, 6739993834272064157, 5529742323014906956, 4127428170512292056, 8382832602788160395, 5088215597037701546, 6725971006106583244, 3132264501981688651, 1790799571607090909, 9093045051972361750, 5406002542489203699, -1945134798042283297"
values_68,11,30,"{-8410850806252901491, 5930934365676542634, 3004031469597464261, 4259333236956560426, 7342331960612101788, 1711183832370337108, 4246309976777083405, -5730577595261064721, 1827481051173417099, 6862444661968742350, -1018040670445584917"
values_69,11,29,"{7553507610131378198, 5279610315395243602, 4439809277230653548, 2701727110915581200, 5401805790454207426, 7240190683303496263, 8023728438341772832, 3694931393838032083, -1890493331758739384, 2426648623211175258, 2857819388663598929"
