inputName,size,a[size]
values_11,13,"{85, -115, 5, 42, 113, 17, -55, -87, -83, 67, -126, -104, -25"
values_19,14,"{42, 76, -26, 108, -8, 61, 79, -37, 32, -51, 34, 5, 2, -117"
values_12,30,"{-62, 5, 60, -111, -89, 24, 27, -126, 85, 120, 61, -94, -13, 39, -128, -108, -126, 102, -15, 97, 102, 34, -86, 29, -119, -50, 36, -39, 4, -91"
values_38,29,"{-98, -78, -99, -70, 34, -60, -17, -22, -30, 18, -109, -2, 115, -51, -79, 94, 102, 102, -45, 110, -52, -33, 126, -65, -101, -7, -67, -104, 108"
values_81,11,"{-90, 99, -60, -58, -56, 45, -56, 28, 40, -99, 21"
values_5,22,"{-43, 9, 117, -97, -109, -40, -123, -110, 81, -29, -30, -109, -49, -95, -124, 58, 77, -5, -12, -54, -110, 125"
values_40,28,"{-11, -49, 29, 110, -13, -105, 79, 50, 78, 78, 96, -82, 67, -14, -117, -120, 109, 21, 39, 104, -118, -107, -6, 109, 48, -45, 112, 16"
values_70,7,"{-96, 103, -28, -5, 7, 96, 6"
values_23,5,"{34, -9, -91, -84, 18"
values_72,17,"{118, 115, 68, 69, -82, 11, 25, 5, -84, -11, -8, 97, 102, 78, 41, -79, 69"
values_79,26,"{-1, 14, -28, 67, -1, -16, 67, -5, -39, -92, 91, -35, -76, 51, -105, -15, -35, -67, 91, -125, 20, -75, -13, -23, 61, 108"
values_78,27,"{42, 92, 99, -31, -81, 34, 115, 116, 40, 75, -43, -35, -88, 81, -104, -28, -5, 58, 85, -29, 15, -73, -102, 20, 95, -100, -63"
values_87,17,"{118, -80, -52, -85, 102, 119, 60, 39, -111, 15, 21, 71, -126, 25, 79, -76, 64"
values_6,12,"{105, -40, -44, 27, -38, -13, -81, 67, 56, -86, 63, -117"
values_68,10,"{42, -10, 28, -76, 117, -82, 111, 69, 16, -122"
values_69,29,"{38, -101, -112, 70, -27, 87, -110, 101, 93, -8, -36, -2, -66, 32, -19, -46, -46, 56, 109, -8, 52, -116, -24, -15, -124, 14, 52, -55, 76"
values_1,27,"{-49, -39, -3, -66, -119, -71, 16, -123, 83, -67, -104, 26, -72, -59, 42, 74, -46, -62, 121, 53, 10, 70, 78, -87, -117, -20, -26"
values_45,3,"{90, -86, -116"
values_33,3,"{-38, -80, -72"
values_15,30,"{85, 44, 95, -95, 90, -44, -89, 91, -126, 104, -35, 65, -124, 8, 88, -56, -30, 56, -64, -14, 3, -48, -52, -101, 81, -47, 18, 92, -63, -88"
values_93,11,"{111, -28, -113, -48, 78, 65, -116, 89, 122, -50, -78"
values_24,15,"{23, 82, 83, 6, 67, 12, -28, -100, 89, 85, 59, -51, -79, -100, 73"
values_25,31,"{41, 75, 127, 33, 63, 89, -28, 9, -77, 70, -45, -10, -38, 108, -23, -68, 120, 62, -65, -41, 27, 11, 11, 102, 54, 98, -45, 23, -3, -87, 27"
values_26,5,"{-1, 49, -49, -128, -93"
values_48,11,"{24, 20, -117, -111, 114, 75, 122, -46, -69, -77, -47"
values_71,2,"{77, -94"
values_76,13,"{118, 46, 83, -83, -109, 126, 73, 13, -104, -105, 121, 78, -90"
values_7,5,"{-114, 103, -51, 28, -79"
values_50,20,"{-94, -62, 90, -71, 108, -38, 117, -7, 87, -109, -61, -20, -34, -52, -2, 109, -66, 56, 103, 119"
values_22,13,"{75, 97, -38, -55, -97, 88, 13, 8, 116, 44, -9, -64, 105"
values_4,5,"{-81, 97, 98, 58, -68"
values_32,18,"{-97, -33, -63, -53, 3, -57, 45, -51, -6, -78, -108, -10, -49, -57, 58, -7, -94, -71"
values_77,28,"{-109, -39, -70, -45, 105, -10, -5, 118, -72, -1, -116, -49, -115, -114, -68, -65, 27, 89, 99, 50, -113, -112, -113, -75, 113, 62, 93, 21"
values_91,13,"{-73, 83, 82, 102, -9, -122, 112, 91, -122, 86, 49, -50, 51"
values_42,12,"{-73, 123, 16, 103, 122, -21, -29, 121, -99, 41, 126, -23"
values_13,23,"{-117, -19, -23, 55, 118, 55, 102, 123, 81, -56, 5, 10, 102, -31, 7, -37, 117, 75, -64, -26, -69, 53, -1"
values_41,15,"{-38, 27, -58, 104, 95, -24, -114, -57, -37, 22, 73, 87, 29, -9, -80"
values_55,28,"{-13, -87, -22, -57, 98, 121, -99, 18, 69, 96, -16, 88, 58, 108, -27, 47, 102, 104, 36, -64, 85, -72, 103, -20, -117, 76, -11, 14"
values_31,16,"{-37, -105, 0, -120, 11, 115, -63, 37, 75, -77, -34, 73, -46, 74, 13, -51"
values_66,19,"{92, 4, -87, 93, -54, -117, 23, -3, -21, 40, 60, -8, -5, 110, -5, 111, 27, -6, 83"
values_65,26,"{83, 20, 116, 110, -79, 113, 4, 76, 32, -19, -37, -79, -128, 65, -52, 104, -64, -29, -121, 45, -27, -34, 93, -109, -95, -14"
values_62,24,"{68, 49, -19, 126, -97, -8, 42, -112, 40, 122, 47, -22, 110, 53, 83, -15, -62, -61, -64, -95, 21, -40, 65, 81"
values_21,24,"{24, -99, 91, 33, -1, -114, -78, -52, 79, -66, -86, 0, 107, 62, -117, 105, -82, 61, -87, 76, -84, -64, -78, -5"
values_95,27,"{-50, 29, 72, -66, 63, -69, -24, 43, 109, 108, -116, -34, -8, -45, 14, 18, 6, 123, -56, -50, -116, 25, 127, 32, -86, 34, -105"
values_84,2,"{76, -95"
values_58,22,"{63, 54, -123, -113, 67, 123, 77, 119, -74, -61, 8, -12, -106, 71, 101, -105, -30, 118, -15, 88, 46, 78"
values_64,22,"{88, 48, -95, -49, 79, 91, 50, 10, -92, -23, 113, 104, -120, -97, 75, 110, 39, 58, -17, 66, -31, -110"
values_83,15,"{17, -23, 102, -95, 70, -117, 113, 51, -15, 21, 59, -56, 87, 52, -36"
values_94,14,"{4, -68, -100, -97, 47, -26, 52, -69, -113, 7, 20, 22, -84, -4"
values_0,32,"{99, -42, -76, 19, 110, -24, -118, 71, 102, -120, -91, -114, -118, 43, 3, 38, 78, -117, 3, -125, 70, 12, 89, -66, -74, 100, -115, 58, 33, -68, 75, -59"
values_99,14,"{101, -79, -13, -71, -70, -100, -20, -90, -73, -79, 2, 67, 107, 49"
values_96,21,"{124, 52, -68, -95, -124, 94, -111, -12, 14, -46, -93, 19, 81, 82, -51, -96, 96, 124, -80, -99, 79"
values_67,14,"{-92, 37, -114, -83, 82, 3, -4, 34, -61, 4, 53, 42, -114, 113"
values_61,23,"{31, 63, 28, -57, -67, 90, -62, -88, -32, 95, 63, -119, 63, 15, 79, 88, 10, -13, -67, -67, 1, -87, -18"
values_43,21,"{36, 31, -75, 83, -78, -69, 107, -38, 40, 78, -22, 69, 10, 99, -121, -32, -60, 36, -5, -63, -61"
values_2,13,"{120, -97, 78, 46, -125, -109, -47, 54, -45, 29, -4, -41, -93"
values_54,6,"{89, 74, -55, -22, -128, -120"
values_30,21,"{-21, 70, 100, -41, -78, -88, 88, -109, -43, -82, -77, 69, 71, 27, 78, 65, 39, -57, 25, 15, 122"
values_59,3,"{-128, 121, 93"
values_85,15,"{90, 40, 37, 90, 102, -125, -104, 24, -58, 45, 26, -22, 115, -60, -71"
values_74,25,"{-32, -108, -124, 102, 108, -15, -101, 49, 64, 127, -97, 19, 40, 87, -65, -82, -45, -30, -41, -106, 19, 24, 70, 56, -55"
values_90,19,"{25, -115, -35, 10, 107, 26, -49, 105, -62, -58, -119, -106, -10, -88, -60, -86, 13, 49, -87"
values_18,11,"{-93, 62, -121, 6, 64, 46, 28, 12, -20, -11, 19"
values_52,3,"{96, -27, -85"
values_44,25,"{125, -76, 70, -95, 124, -46, -34, -26, -106, -98, 100, 70, -99, -122, -92, 125, -11, 27, -111, 34, 6, 61, 23, 40, 79"
values_17,7,"{-71, -36, 116, -104, -75, 2, 28"
values_36,27,"{-88, -108, 69, 102, -43, 33, 98, -108, -98, -106, -91, 94, -92, -128, 97, 52, -14, -68, 51, -116, 34, -99, -60, 4, 73, 48, 114"
values_49,26,"{70, 22, 54, 86, -28, 62, 33, -126, 1, 65, 45, 87, 77, -3, 61, 124, -43, -11, 1, -66, -54, 4, -48, -110, 38, -74"
values_86,21,"{-57, 124, -101, 111, -120, 23, -24, 22, 19, -34, -47, 50, -5, -62, 117, -44, 33, -46, 93, -7, -66"
values_37,28,"{21, 34, 7, 15, 38, 65, -72, 85, -95, -54, -79, -98, 75, -64, 84, 84, 101, -35, 16, 112, 52, 2, 11, 127, 87, -86, -66, 121"
values_56,12,"{-89, 9, -10, 9, 64, 67, -77, 79, -119, 55, 23, 34"
values_63,21,"{79, 12, 77, 106, 99, -84, -58, 28, 96, -79, -27, -84, -61, 80, -81, 58, 9, -57, -34, 0, -92"
values_35,26,"{-3, 84, 20, -66, 18, -103, 124, 56, 2, 66, -35, -74, 119, -14, 48, -96, 115, 58, 92, 13, -65, 90, 13, 39, -60, 72"
values_97,18,"{-53, -122, -21, 21, 18, 77, 43, 43, 5, 117, -24, -86, -89, -39, -40, 86, 91, 108"
values_75,25,"{77, -118, -127, -121, 51, -80, 108, -42, 59, 75, -24, -29, -122, 45, -125, 21, -73, 99, -61, 37, 34, 79, -8, 15, 66"
values_57,6,"{-104, 0, -70, 113, 52, -11"
values_88,19,"{17, 111, -7, 124, 34, -99, 16, 10, -7, -83, -116, 125, -121, -120, 114, -32, 44, 60, 8"
values_10,12,"{67, -24, 98, -73, -120, -44, -81, -80, 68, -103, 93, -6"
values_53,18,"{-38, 70, -40, 59, 20, 95, -16, 105, 18, -109, -70, -110, 50, -55, 74, -114, 28, -81"
values_8,22,"{-4, 110, -52, -111, 55, -124, 106, 50, -114, -4, -80, -19, -55, 81, 102, 16, -89, -44, 33, 59, -36, -64"
values_39,17,"{32, 32, 0, -78, 49, 22, -86, -47, -69, 93, 66, -36, 44, -52, 2, -123, -78"
values_47,16,"{-40, 90, 14, 41, -107, 90, 75, -69, -85, 32, 126, -100, 54, 94, 31, -124"
values_60,26,"{57, -87, -64, 127, 67, 67, 15, 12, 98, -30, 75, 106, 119, -98, 44, 103, -105, 93, -98, -19, 88, -106, 49, 21, -115, -101"
